window_days,record_id,year,month,analysis_role,bandwidth_km,matched_effect,high_days_total,high_days_matched,high_day_coverage,mean_eligible_middle_days,record_has_no_match
3,199106,1991,6,held_out,125.799765031298,0.09694698206955006,8,8,1.0,2.625,False
3,199106,1991,6,held_out,251.599530062597,0.12791319144138263,8,8,1.0,2.625,False
3,199106,1991,6,held_out,503.199060125194,0.1202306910077407,8,8,1.0,2.625,False
3,199106,1991,6,held_out,1006.39812025039,0.06330659896466313,8,8,1.0,2.625,False
3,199106,1991,6,held_out,2012.79624050077,0.03788919219044101,8,8,1.0,2.625,False
3,199107,1991,7,held_out,125.799765031298,0.03228089000501143,8,8,1.0,2.75,False
3,199107,1991,7,held_out,251.599530062597,-0.06246251481569684,8,8,1.0,2.75,False
3,199107,1991,7,held_out,503.199060125194,-0.13934112227372036,8,8,1.0,2.75,False
3,199107,1991,7,held_out,1006.39812025039,-0.19418180950616737,8,8,1.0,2.75,False
3,199107,1991,7,held_out,2012.79624050077,-0.21337117621999416,8,8,1.0,2.75,False
3,199108,1991,8,held_out,125.799765031298,0.12160354840118051,8,8,1.0,3.375,False
3,199108,1991,8,held_out,251.599530062597,0.1581185894070298,8,8,1.0,3.375,False
3,199108,1991,8,held_out,503.199060125194,0.2099573726096171,8,8,1.0,3.375,False
3,199108,1991,8,held_out,1006.39812025039,0.19738047667945433,8,8,1.0,3.375,False
3,199108,1991,8,held_out,2012.79624050077,0.1667608735640439,8,8,1.0,3.375,False
3,199206,1992,6,held_out,125.799765031298,0.06722027527835304,8,8,1.0,2.375,False
3,199206,1992,6,held_out,251.599530062597,0.051371489330712644,8,8,1.0,2.375,False
3,199206,1992,6,held_out,503.199060125194,0.05304534071438681,8,8,1.0,2.375,False
3,199206,1992,6,held_out,1006.39812025039,0.06904882808829298,8,8,1.0,2.375,False
3,199206,1992,6,held_out,2012.79624050077,0.0681620112753064,8,8,1.0,2.375,False
3,199207,1992,7,held_out,125.799765031298,-0.1289096019901637,8,8,1.0,2.625,False
3,199207,1992,7,held_out,251.599530062597,-0.19753222286634353,8,8,1.0,2.625,False
3,199207,1992,7,held_out,503.199060125194,-0.2423512377082216,8,8,1.0,2.625,False
3,199207,1992,7,held_out,1006.39812025039,-0.25438300420411686,8,8,1.0,2.625,False
3,199207,1992,7,held_out,2012.79624050077,-0.259623894890339,8,8,1.0,2.625,False
3,199208,1992,8,held_out,125.799765031298,0.03647030659590237,8,6,0.75,3.0,False
3,199208,1992,8,held_out,251.599530062597,0.08793142705375005,8,6,0.75,3.0,False
3,199208,1992,8,held_out,503.199060125194,0.11673032479870893,8,6,0.75,3.0,False
3,199208,1992,8,held_out,1006.39812025039,0.028899693026234536,8,6,0.75,3.0,False
3,199208,1992,8,held_out,2012.79624050077,-0.027783605510382725,8,6,0.75,3.0,False
3,199306,1993,6,held_out,125.799765031298,-0.08428610239189709,8,8,1.0,3.75,False
3,199306,1993,6,held_out,251.599530062597,-0.08313355896279485,8,8,1.0,3.75,False
3,199306,1993,6,held_out,503.199060125194,-0.058169442945025504,8,8,1.0,3.75,False
3,199306,1993,6,held_out,1006.39812025039,-0.05893719028412722,8,8,1.0,3.75,False
3,199306,1993,6,held_out,2012.79624050077,-0.07719399850629918,8,8,1.0,3.75,False
3,199307,1993,7,held_out,125.799765031298,0.02676152929570126,8,8,1.0,3.0,False
3,199307,1993,7,held_out,251.599530062597,0.02432904479284581,8,8,1.0,3.0,False
3,199307,1993,7,held_out,503.199060125194,-0.011072180533498968,8,8,1.0,3.0,False
3,199307,1993,7,held_out,1006.39812025039,-0.05597479742764927,8,8,1.0,3.0,False
3,199307,1993,7,held_out,2012.79624050077,-0.07655756697723638,8,8,1.0,3.0,False
3,199308,1993,8,held_out,125.799765031298,-0.016399661905246776,8,4,0.5,2.0,False
3,199308,1993,8,held_out,251.599530062597,-0.02369753767679386,8,4,0.5,2.0,False
3,199308,1993,8,held_out,503.199060125194,-0.005952854155327425,8,4,0.5,2.0,False
3,199308,1993,8,held_out,1006.39812025039,0.02040302341902192,8,4,0.5,2.0,False
3,199308,1993,8,held_out,2012.79624050077,0.024748010116243918,8,4,0.5,2.0,False
3,199406,1994,6,held_out,125.799765031298,-0.015884640033195285,8,6,0.75,2.0,False
3,199406,1994,6,held_out,251.599530062597,0.020909728498355595,8,6,0.75,2.0,False
3,199406,1994,6,held_out,503.199060125194,0.08215377106006529,8,6,0.75,2.0,False
3,199406,1994,6,held_out,1006.39812025039,0.06783796922133933,8,6,0.75,2.0,False
3,199406,1994,6,held_out,2012.79624050077,0.0522301807446112,8,6,0.75,2.0,False
3,199407,1994,7,held_out,125.799765031298,-0.03549496813126548,8,7,0.875,2.0,False
3,199407,1994,7,held_out,251.599530062597,-0.08064001290910297,8,7,0.875,2.0,False
3,199407,1994,7,held_out,503.199060125194,-0.14247589376372036,8,7,0.875,2.0,False
3,199407,1994,7,held_out,1006.39812025039,-0.1978584796573152,8,7,0.875,2.0,False
3,199407,1994,7,held_out,2012.79624050077,-0.22061526055336023,8,7,0.875,2.0,False
3,199408,1994,8,held_out,125.799765031298,-0.050067716370776026,8,6,0.75,2.8333333333333335,False
3,199408,1994,8,held_out,251.599530062597,-0.09760617765157148,8,6,0.75,2.8333333333333335,False
3,199408,1994,8,held_out,503.199060125194,-0.1762325347983523,8,6,0.75,2.8333333333333335,False
3,199408,1994,8,held_out,1006.39812025039,-0.24201850858556248,8,6,0.75,2.8333333333333335,False
3,199408,1994,8,held_out,2012.79624050077,-0.2682277266273355,8,6,0.75,2.8333333333333335,False
3,199506,1995,6,held_out,125.799765031298,0.030946215471170657,8,8,1.0,2.25,False
3,199506,1995,6,held_out,251.599530062597,0.012028843772196235,8,8,1.0,2.25,False
3,199506,1995,6,held_out,503.199060125194,-0.02076563584474228,8,8,1.0,2.25,False
3,199506,1995,6,held_out,1006.39812025039,-0.025015313750538323,8,8,1.0,2.25,False
3,199506,1995,6,held_out,2012.79624050077,-0.01582752079912103,8,8,1.0,2.25,False
3,199507,1995,7,held_out,125.799765031298,-0.00865226664309468,8,8,1.0,3.375,False
3,199507,1995,7,held_out,251.599530062597,-0.03484040188826881,8,8,1.0,3.375,False
3,199507,1995,7,held_out,503.199060125194,-0.0714563047275863,8,8,1.0,3.375,False
3,199507,1995,7,held_out,1006.39812025039,-0.10645737764953428,8,8,1.0,3.375,False
3,199507,1995,7,held_out,2012.79624050077,-0.11912212658348798,8,8,1.0,3.375,False
3,199508,1995,8,held_out,125.799765031298,-0.08594284236901109,8,8,1.0,2.625,False
3,199508,1995,8,held_out,251.599530062597,-0.12089408794650913,8,8,1.0,2.625,False
3,199508,1995,8,held_out,503.199060125194,-0.17511150313380883,8,8,1.0,2.625,False
3,199508,1995,8,held_out,1006.39812025039,-0.20177943980704022,8,8,1.0,2.625,False
3,199508,1995,8,held_out,2012.79624050077,-0.20630009079082387,8,8,1.0,2.625,False
3,199606,1996,6,held_out,125.799765031298,-0.11784652418761771,8,8,1.0,2.5,False
3,199606,1996,6,held_out,251.599530062597,-0.12116058285879128,8,8,1.0,2.5,False
3,199606,1996,6,held_out,503.199060125194,-0.10585487589351006,8,8,1.0,2.5,False
3,199606,1996,6,held_out,1006.39812025039,-0.10727101171542533,8,8,1.0,2.5,False
3,199606,1996,6,held_out,2012.79624050077,-0.11553611812881939,8,8,1.0,2.5,False
3,199607,1996,7,held_out,125.799765031298,-0.15703471996799098,8,7,0.875,1.4285714285714286,False
3,199607,1996,7,held_out,251.599530062597,-0.1809479727586331,8,7,0.875,1.4285714285714286,False
3,199607,1996,7,held_out,503.199060125194,-0.19290163920835604,8,7,0.875,1.4285714285714286,False
3,199607,1996,7,held_out,1006.39812025039,-0.20149959483843785,8,7,0.875,1.4285714285714286,False
3,199607,1996,7,held_out,2012.79624050077,-0.2129330183115529,8,7,0.875,1.4285714285714286,False
3,199608,1996,8,held_out,125.799765031298,-0.13050779079349906,8,7,0.875,2.5714285714285716,False
3,199608,1996,8,held_out,251.599530062597,-0.13423566946478435,8,7,0.875,2.5714285714285716,False
3,199608,1996,8,held_out,503.199060125194,-0.15103107556007173,8,7,0.875,2.5714285714285716,False
3,199608,1996,8,held_out,1006.39812025039,-0.21964463230744288,8,7,0.875,2.5714285714285716,False
3,199608,1996,8,held_out,2012.79624050077,-0.2578769632535362,8,7,0.875,2.5714285714285716,False
3,199706,1997,6,held_out,125.799765031298,-0.08108011985714694,8,4,0.5,2.5,False
3,199706,1997,6,held_out,251.599530062597,-0.10797934568162856,8,4,0.5,2.5,False
3,199706,1997,6,held_out,503.199060125194,-0.12447494089162561,8,4,0.5,2.5,False
3,199706,1997,6,held_out,1006.39812025039,-0.10381284333714086,8,4,0.5,2.5,False
3,199706,1997,6,held_out,2012.79624050077,-0.08206729369590393,8,4,0.5,2.5,False
3,199707,1997,7,held_out,125.799765031298,0.005548717916834607,8,6,0.75,3.0,False
3,199707,1997,7,held_out,251.599530062597,0.017729821095233116,8,6,0.75,3.0,False
3,199707,1997,7,held_out,503.199060125194,0.027150212496944177,8,6,0.75,3.0,False
3,199707,1997,7,held_out,1006.39812025039,0.028383573024999848,8,6,0.75,3.0,False
3,199707,1997,7,held_out,2012.79624050077,0.023733020522619924,8,6,0.75,3.0,False
3,199708,1997,8,held_out,125.799765031298,-0.13504517407636907,8,8,1.0,2.0,False
3,199708,1997,8,held_out,251.599530062597,-0.1665991164163344,8,8,1.0,2.0,False
3,199708,1997,8,held_out,503.199060125194,-0.22861372780393735,8,8,1.0,2.0,False
3,199708,1997,8,held_out,1006.39812025039,-0.27906762447663364,8,8,1.0,2.0,False
3,199708,1997,8,held_out,2012.79624050077,-0.29545904683827084,8,8,1.0,2.0,False
3,199806,1998,6,held_out,125.799765031298,-0.04054163670552532,8,6,0.75,3.6666666666666665,False
3,199806,1998,6,held_out,251.599530062597,-0.02809756559234901,8,6,0.75,3.6666666666666665,False
3,199806,1998,6,held_out,503.199060125194,-0.023642466127107853,8,6,0.75,3.6666666666666665,False
3,199806,1998,6,held_out,1006.39812025039,-0.052131001068139504,8,6,0.75,3.6666666666666665,False
3,199806,1998,6,held_out,2012.79624050077,-0.07475234830170119,8,6,0.75,3.6666666666666665,False
3,199807,1998,7,held_out,125.799765031298,-0.027524272550259257,8,8,1.0,3.375,False
3,199807,1998,7,held_out,251.599530062597,-0.009803352298259849,8,8,1.0,3.375,False
3,199807,1998,7,held_out,503.199060125194,-0.0006143102966809366,8,8,1.0,3.375,False
3,199807,1998,7,held_out,1006.39812025039,-0.02869191325372554,8,8,1.0,3.375,False
3,199807,1998,7,held_out,2012.79624050077,-0.04185229022131204,8,8,1.0,3.375,False
3,199808,1998,8,held_out,125.799765031298,0.225852081829028,8,5,0.625,2.6,False
3,199808,1998,8,held_out,251.599530062597,0.19222020458452785,8,5,0.625,2.6,False
3,199808,1998,8,held_out,503.199060125194,0.1296534818107146,8,5,0.625,2.6,False
3,199808,1998,8,held_out,1006.39812025039,0.09789470218607048,8,5,0.625,2.6,False
3,199808,1998,8,held_out,2012.79624050077,0.09440989525851488,8,5,0.625,2.6,False
3,199906,1999,6,held_out,125.799765031298,-0.09132535544758247,8,8,1.0,1.625,False
3,199906,1999,6,held_out,251.599530062597,-0.09425662616862703,8,8,1.0,1.625,False
3,199906,1999,6,held_out,503.199060125194,-0.08223210351581153,8,8,1.0,1.625,False
3,199906,1999,6,held_out,1006.39812025039,-0.10806838393247785,8,8,1.0,1.625,False
3,199906,1999,6,held_out,2012.79624050077,-0.13295819088357833,8,8,1.0,1.625,False
3,199907,1999,7,held_out,125.799765031298,0.042349037420893056,8,3,0.375,2.0,False
3,199907,1999,7,held_out,251.599530062597,0.04407086036903499,8,3,0.375,2.0,False
3,199907,1999,7,held_out,503.199060125194,0.05509112657385007,8,3,0.375,2.0,False
3,199907,1999,7,held_out,1006.39812025039,0.04410488063368312,8,3,0.375,2.0,False
3,199907,1999,7,held_out,2012.79624050077,0.03900165764371496,8,3,0.375,2.0,False
3,199908,1999,8,held_out,125.799765031298,-0.14600070092284978,8,8,1.0,3.375,False
3,199908,1999,8,held_out,251.599530062597,-0.17346696871729356,8,8,1.0,3.375,False
3,199908,1999,8,held_out,503.199060125194,-0.18701851990296214,8,8,1.0,3.375,False
3,199908,1999,8,held_out,1006.39812025039,-0.23731234194087758,8,8,1.0,3.375,False
3,199908,1999,8,held_out,2012.79624050077,-0.2769448213711319,8,8,1.0,3.375,False
3,200006,2000,6,held_out,125.799765031298,-0.09909333129178721,8,8,1.0,2.0,False
3,200006,2000,6,held_out,251.599530062597,-0.13631242205289504,8,8,1.0,2.0,False
3,200006,2000,6,held_out,503.199060125194,-0.1802178456652049,8,8,1.0,2.0,False
3,200006,2000,6,held_out,1006.39812025039,-0.19954975402624853,8,8,1.0,2.0,False
3,200006,2000,6,held_out,2012.79624050077,-0.20370104943734427,8,8,1.0,2.0,False
3,200007,2000,7,held_out,125.799765031298,-0.235626394163865,8,8,1.0,2.625,False
3,200007,2000,7,held_out,251.599530062597,-0.29880482395643865,8,8,1.0,2.625,False
3,200007,2000,7,held_out,503.199060125194,-0.3736728012714332,8,8,1.0,2.625,False
3,200007,2000,7,held_out,1006.39812025039,-0.43382095083561134,8,8,1.0,2.625,False
3,200007,2000,7,held_out,2012.79624050077,-0.46309498879171757,8,8,1.0,2.625,False
3,200008,2000,8,held_out,125.799765031298,-0.1733943680311918,8,6,0.75,2.0,False
3,200008,2000,8,held_out,251.599530062597,-0.15391473555856994,8,6,0.75,2.0,False
3,200008,2000,8,held_out,503.199060125194,-0.11760461382165573,8,6,0.75,2.0,False
3,200008,2000,8,held_out,1006.39812025039,-0.1271637385988653,8,6,0.75,2.0,False
3,200008,2000,8,held_out,2012.79624050077,-0.14228980022097323,8,6,0.75,2.0,False
3,200106,2001,6,held_out,125.799765031298,-0.005409001411987802,8,4,0.5,3.0,False
3,200106,2001,6,held_out,251.599530062597,-0.06889202276376866,8,4,0.5,3.0,False
3,200106,2001,6,held_out,503.199060125194,-0.07778387656490571,8,4,0.5,3.0,False
3,200106,2001,6,held_out,1006.39812025039,-0.06254988784547502,8,4,0.5,3.0,False
3,200106,2001,6,held_out,2012.79624050077,-0.06251404957034973,8,4,0.5,3.0,False
3,200107,2001,7,held_out,125.799765031298,0.04953483617010049,8,8,1.0,2.0,False
3,200107,2001,7,held_out,251.599530062597,0.016877015941937093,8,8,1.0,2.0,False
3,200107,2001,7,held_out,503.199060125194,-0.010211210251979852,8,8,1.0,2.0,False
3,200107,2001,7,held_out,1006.39812025039,-0.03473516467760579,8,8,1.0,2.0,False
3,200107,2001,7,held_out,2012.79624050077,-0.04093984802099672,8,8,1.0,2.0,False
3,200108,2001,8,held_out,125.799765031298,-0.06233856687030659,8,4,0.5,2.75,False
3,200108,2001,8,held_out,251.599530062597,-0.0525088326154064,8,4,0.5,2.75,False
3,200108,2001,8,held_out,503.199060125194,-0.08349499409801503,8,4,0.5,2.75,False
3,200108,2001,8,held_out,1006.39812025039,-0.19015697490095526,8,4,0.5,2.75,False
3,200108,2001,8,held_out,2012.79624050077,-0.25118861468907405,8,4,0.5,2.75,False
3,200206,2002,6,held_out,125.799765031298,0.05670984065684112,8,8,1.0,2.875,False
3,200206,2002,6,held_out,251.599530062597,0.0767300431943254,8,8,1.0,2.875,False
3,200206,2002,6,held_out,503.199060125194,0.10504909540395546,8,8,1.0,2.875,False
3,200206,2002,6,held_out,1006.39812025039,0.10011692046107017,8,8,1.0,2.875,False
3,200206,2002,6,held_out,2012.79624050077,0.08226813048316527,8,8,1.0,2.875,False
3,200207,2002,7,held_out,125.799765031298,0.09333355902033683,8,8,1.0,1.875,False
3,200207,2002,7,held_out,251.599530062597,0.11192836821824428,8,8,1.0,1.875,False
3,200207,2002,7,held_out,503.199060125194,0.16454156536742548,8,8,1.0,1.875,False
3,200207,2002,7,held_out,1006.39812025039,0.1905738076370773,8,8,1.0,1.875,False
3,200207,2002,7,held_out,2012.79624050077,0.18516424153118877,8,8,1.0,1.875,False
3,200208,2002,8,held_out,125.799765031298,-0.10963001573467261,8,6,0.75,2.6666666666666665,False
3,200208,2002,8,held_out,251.599530062597,-0.13566002358286802,8,6,0.75,2.6666666666666665,False
3,200208,2002,8,held_out,503.199060125194,-0.17173984606820447,8,6,0.75,2.6666666666666665,False
3,200208,2002,8,held_out,1006.39812025039,-0.21485970051585182,8,6,0.75,2.6666666666666665,False
3,200208,2002,8,held_out,2012.79624050077,-0.2323300207982466,8,6,0.75,2.6666666666666665,False
3,200306,2003,6,held_out,125.799765031298,-0.11164054003592892,8,7,0.875,2.142857142857143,False
3,200306,2003,6,held_out,251.599530062597,-0.14504842725973416,8,7,0.875,2.142857142857143,False
3,200306,2003,6,held_out,503.199060125194,-0.13198022754452657,8,7,0.875,2.142857142857143,False
3,200306,2003,6,held_out,1006.39812025039,-0.09762285943290132,8,7,0.875,2.142857142857143,False
3,200306,2003,6,held_out,2012.79624050077,-0.0824812319526974,8,7,0.875,2.142857142857143,False
3,200307,2003,7,held_out,125.799765031298,-0.016389164012164687,8,3,0.375,2.0,False
3,200307,2003,7,held_out,251.599530062597,-0.0001763665382983337,8,3,0.375,2.0,False
3,200307,2003,7,held_out,503.199060125194,-0.015000139960850626,8,3,0.375,2.0,False
3,200307,2003,7,held_out,1006.39812025039,-0.1071344090961881,8,3,0.375,2.0,False
3,200307,2003,7,held_out,2012.79624050077,-0.15775334628325235,8,3,0.375,2.0,False
3,200308,2003,8,held_out,125.799765031298,-0.09512264417394536,8,8,1.0,2.75,False
3,200308,2003,8,held_out,251.599530062597,-0.10460358563067923,8,8,1.0,2.75,False
3,200308,2003,8,held_out,503.199060125194,-0.12611948817525698,8,8,1.0,2.75,False
3,200308,2003,8,held_out,1006.39812025039,-0.17096564276862025,8,8,1.0,2.75,False
3,200308,2003,8,held_out,2012.79624050077,-0.1887499490035889,8,8,1.0,2.75,False
3,200406,2004,6,held_out,125.799765031298,-0.03734408597357739,8,5,0.625,2.0,False
3,200406,2004,6,held_out,251.599530062597,-0.06950784797442136,8,5,0.625,2.0,False
3,200406,2004,6,held_out,503.199060125194,-0.04895988127198232,8,5,0.625,2.0,False
3,200406,2004,6,held_out,1006.39812025039,-0.029075558244242794,8,5,0.625,2.0,False
3,200406,2004,6,held_out,2012.79624050077,-0.02587511088391441,8,5,0.625,2.0,False
3,200407,2004,7,held_out,125.799765031298,-0.00791423548765001,8,8,1.0,2.0,False
3,200407,2004,7,held_out,251.599530062597,-0.061709650716816764,8,8,1.0,2.0,False
3,200407,2004,7,held_out,503.199060125194,-0.08560890138338656,8,8,1.0,2.0,False
3,200407,2004,7,held_out,1006.39812025039,-0.1067387362002994,8,8,1.0,2.0,False
3,200407,2004,7,held_out,2012.79624050077,-0.12249013998375716,8,8,1.0,2.0,False
3,200408,2004,8,held_out,125.799765031298,-0.04722067365576625,8,8,1.0,2.25,False
3,200408,2004,8,held_out,251.599530062597,-0.07990498483921293,8,8,1.0,2.25,False
3,200408,2004,8,held_out,503.199060125194,-0.13344425152603276,8,8,1.0,2.25,False
3,200408,2004,8,held_out,1006.39812025039,-0.2163581537641961,8,8,1.0,2.25,False
3,200408,2004,8,held_out,2012.79624050077,-0.26390040930381076,8,8,1.0,2.25,False
3,200506,2005,6,held_out,125.799765031298,-0.14390130517818103,8,3,0.375,2.0,False
3,200506,2005,6,held_out,251.599530062597,-0.18785067593741236,8,3,0.375,2.0,False
3,200506,2005,6,held_out,503.199060125194,-0.18215698737632532,8,3,0.375,2.0,False
3,200506,2005,6,held_out,1006.39812025039,-0.12064992491870681,8,3,0.375,2.0,False
3,200506,2005,6,held_out,2012.79624050077,-0.09552265147224515,8,3,0.375,2.0,False
3,200507,2005,7,held_out,125.799765031298,-0.0824106565187015,8,8,1.0,2.75,False
3,200507,2005,7,held_out,251.599530062597,-0.13321289986467838,8,8,1.0,2.75,False
3,200507,2005,7,held_out,503.199060125194,-0.1877626303712116,8,8,1.0,2.75,False
3,200507,2005,7,held_out,1006.39812025039,-0.23603775679251143,8,8,1.0,2.75,False
3,200507,2005,7,held_out,2012.79624050077,-0.2604681383547239,8,8,1.0,2.75,False
3,200508,2005,8,held_out,125.799765031298,-0.035050549774802583,8,7,0.875,2.0,False
3,200508,2005,8,held_out,251.599530062597,-0.01902097090792584,8,7,0.875,2.0,False
3,200508,2005,8,held_out,503.199060125194,-0.003907234528466752,8,7,0.875,2.0,False
3,200508,2005,8,held_out,1006.39812025039,-0.06330372802875049,8,7,0.875,2.0,False
3,200508,2005,8,held_out,2012.79624050077,-0.11521418849804257,8,7,0.875,2.0,False
3,200606,2006,6,held_out,125.799765031298,0.08039159414957311,8,5,0.625,3.2,False
3,200606,2006,6,held_out,251.599530062597,0.09341176833999201,8,5,0.625,3.2,False
3,200606,2006,6,held_out,503.199060125194,0.08063779963011827,8,5,0.625,3.2,False
3,200606,2006,6,held_out,1006.39812025039,0.014812323339951505,8,5,0.625,3.2,False
3,200606,2006,6,held_out,2012.79624050077,-0.01428403395979847,8,5,0.625,3.2,False
3,200607,2006,7,held_out,125.799765031298,0.10168585457290838,8,8,1.0,1.625,False
3,200607,2006,7,held_out,251.599530062597,-0.0228175831336712,8,8,1.0,1.625,False
3,200607,2006,7,held_out,503.199060125194,-0.1696042337910615,8,8,1.0,1.625,False
3,200607,2006,7,held_out,1006.39812025039,-0.23092823900086912,8,8,1.0,1.625,False
3,200607,2006,7,held_out,2012.79624050077,-0.24373410664936523,8,8,1.0,1.625,False
3,200608,2006,8,held_out,125.799765031298,-0.022053276942409012,8,6,0.75,2.0,False
3,200608,2006,8,held_out,251.599530062597,-0.03697247201939261,8,6,0.75,2.0,False
3,200608,2006,8,held_out,503.199060125194,-0.07541290090042656,8,6,0.75,2.0,False
3,200608,2006,8,held_out,1006.39812025039,-0.12367856044700204,8,6,0.75,2.0,False
3,200608,2006,8,held_out,2012.79624050077,-0.14125017345442678,8,6,0.75,2.0,False
3,200706,2007,6,held_out,125.799765031298,0.17078061353083082,8,3,0.375,2.0,False
3,200706,2007,6,held_out,251.599530062597,0.20256571084980482,8,3,0.375,2.0,False
3,200706,2007,6,held_out,503.199060125194,0.12170770380235196,8,3,0.375,2.0,False
3,200706,2007,6,held_out,1006.39812025039,0.0227233647160322,8,3,0.375,2.0,False
3,200706,2007,6,held_out,2012.79624050077,-0.006162883465061886,8,3,0.375,2.0,False
3,200707,2007,7,held_out,125.799765031298,0.03646405663017866,8,7,0.875,2.4285714285714284,False
3,200707,2007,7,held_out,251.599530062597,0.08398449275570184,8,7,0.875,2.4285714285714284,False
3,200707,2007,7,held_out,503.199060125194,0.10530255295479518,8,7,0.875,2.4285714285714284,False
3,200707,2007,7,held_out,1006.39812025039,0.01582869666553997,8,7,0.875,2.4285714285714284,False
3,200707,2007,7,held_out,2012.79624050077,-0.03597225759840133,8,7,0.875,2.4285714285714284,False
3,200708,2007,8,held_out,125.799765031298,0.09242446021821367,8,8,1.0,2.875,False
3,200708,2007,8,held_out,251.599530062597,0.08458485891266722,8,8,1.0,2.875,False
3,200708,2007,8,held_out,503.199060125194,0.0209454513378855,8,8,1.0,2.875,False
3,200708,2007,8,held_out,1006.39812025039,-0.09673104417536156,8,8,1.0,2.875,False
3,200708,2007,8,held_out,2012.79624050077,-0.1560498597765923,8,8,1.0,2.875,False
3,200806,2008,6,held_out,125.799765031298,-0.005235116355133643,8,8,1.0,2.5,False
3,200806,2008,6,held_out,251.599530062597,0.004339944692819134,8,8,1.0,2.5,False
3,200806,2008,6,held_out,503.199060125194,0.05641978152838374,8,8,1.0,2.5,False
3,200806,2008,6,held_out,1006.39812025039,0.05803079203141931,8,8,1.0,2.5,False
3,200806,2008,6,held_out,2012.79624050077,0.0400894013788016,8,8,1.0,2.5,False
3,200807,2008,7,held_out,125.799765031298,0.0007808801860933468,8,5,0.625,2.2,False
3,200807,2008,7,held_out,251.599530062597,0.027421661711845347,8,5,0.625,2.2,False
3,200807,2008,7,held_out,503.199060125194,0.01973861890761619,8,5,0.625,2.2,False
3,200807,2008,7,held_out,1006.39812025039,-0.028435460933739675,8,5,0.625,2.2,False
3,200807,2008,7,held_out,2012.79624050077,-0.04914490413594865,8,5,0.625,2.2,False
3,200808,2008,8,held_out,125.799765031298,-0.08503731931778281,8,8,1.0,2.375,False
3,200808,2008,8,held_out,251.599530062597,-0.1356422501461537,8,8,1.0,2.375,False
3,200808,2008,8,held_out,503.199060125194,-0.19200932259594536,8,8,1.0,2.375,False
3,200808,2008,8,held_out,1006.39812025039,-0.23284318032402015,8,8,1.0,2.375,False
3,200808,2008,8,held_out,2012.79624050077,-0.24853022900807648,8,8,1.0,2.375,False
3,200906,2009,6,held_out,125.799765031298,-0.09262407503596695,8,8,1.0,2.875,False
3,200906,2009,6,held_out,251.599530062597,-0.10354861421399034,8,8,1.0,2.875,False
3,200906,2009,6,held_out,503.199060125194,-0.1189562919067125,8,8,1.0,2.875,False
3,200906,2009,6,held_out,1006.39812025039,-0.1624280428129374,8,8,1.0,2.875,False
3,200906,2009,6,held_out,2012.79624050077,-0.18165464697165623,8,8,1.0,2.875,False
3,200907,2009,7,held_out,125.799765031298,-0.0612441520070265,8,7,0.875,2.0,False
3,200907,2009,7,held_out,251.599530062597,-0.0459872305944017,8,7,0.875,2.0,False
3,200907,2009,7,held_out,503.199060125194,-0.06479148424170837,8,7,0.875,2.0,False
3,200907,2009,7,held_out,1006.39812025039,-0.11625427737363879,8,7,0.875,2.0,False
3,200907,2009,7,held_out,2012.79624050077,-0.14534012945889346,8,7,0.875,2.0,False
3,200908,2009,8,held_out,125.799765031298,-0.18488762725658736,8,8,1.0,3.25,False
3,200908,2009,8,held_out,251.599530062597,-0.19774521284712515,8,8,1.0,3.25,False
3,200908,2009,8,held_out,503.199060125194,-0.2161118862786202,8,8,1.0,3.25,False
3,200908,2009,8,held_out,1006.39812025039,-0.2279202806990602,8,8,1.0,3.25,False
3,200908,2009,8,held_out,2012.79624050077,-0.23208793895938243,8,8,1.0,3.25,False
3,201006,2010,6,held_out,125.799765031298,0.036021225745631526,8,7,0.875,3.4285714285714284,False
3,201006,2010,6,held_out,251.599530062597,0.09337543880868551,8,7,0.875,3.4285714285714284,False
3,201006,2010,6,held_out,503.199060125194,0.2012738511634892,8,7,0.875,3.4285714285714284,False
3,201006,2010,6,held_out,1006.39812025039,0.22992762411335413,8,7,0.875,3.4285714285714284,False
3,201006,2010,6,held_out,2012.79624050077,0.20293171718850847,8,7,0.875,3.4285714285714284,False
3,201007,2010,7,held_out,125.799765031298,-0.07750301327303726,8,3,0.375,2.0,False
3,201007,2010,7,held_out,251.599530062597,-0.08539063450721744,8,3,0.375,2.0,False
3,201007,2010,7,held_out,503.199060125194,-0.09686813775273957,8,3,0.375,2.0,False
3,201007,2010,7,held_out,1006.39812025039,-0.12161666560889313,8,3,0.375,2.0,False
3,201007,2010,7,held_out,2012.79624050077,-0.13121502137637206,8,3,0.375,2.0,False
3,201008,2010,8,held_out,125.799765031298,-0.08008247949094054,8,7,0.875,2.5714285714285716,False
3,201008,2010,8,held_out,251.599530062597,-0.11149854854691468,8,7,0.875,2.5714285714285716,False
3,201008,2010,8,held_out,503.199060125194,-0.18436585149625367,8,7,0.875,2.5714285714285716,False
3,201008,2010,8,held_out,1006.39812025039,-0.26318724389157033,8,7,0.875,2.5714285714285716,False
3,201008,2010,8,held_out,2012.79624050077,-0.29819513256775604,8,7,0.875,2.5714285714285716,False
3,201106,2011,6,held_out,125.799765031298,-0.07589312919857273,8,8,1.0,2.375,False
3,201106,2011,6,held_out,251.599530062597,-0.06570707693005307,8,8,1.0,2.375,False
3,201106,2011,6,held_out,503.199060125194,-0.03145248696454882,8,8,1.0,2.375,False
