file,year,month,analysis_role,mean_extreme,mean_moderate,relative_effect,absolute_effect,n_extreme,n_moderate,metric,configuration
199808,1998,8,confirmatory,13.6605570774459,13.3392538545186,0.0240870461295319,0.321303222927325,8,15,graph_h_1.000,primary_121_reproduction
199906,1999,6,confirmatory,10.652079085843,15.1267790641982,-0.295813137705296,-4.47469997835526,8,14,graph_h_1.000,primary_121_reproduction
199907,1999,7,confirmatory,8.26239718131864,8.41093560492056,-0.0176601546580651,-0.148538423601924,8,15,graph_h_1.000,primary_121_reproduction
199908,1999,8,confirmatory,8.88599186021587,12.7167934812091,-0.301239587373482,-3.83080162099322,8,15,graph_h_1.000,primary_121_reproduction
200006,2000,6,confirmatory,12.3557913206498,13.315308091574,-0.0720611768293482,-0.959516770924166,8,14,graph_h_1.000,primary_121_reproduction
200007,2000,7,confirmatory,7.68580117221143,12.2799770773992,-0.374119257408317,-4.59417590518773,8,15,graph_h_1.000,primary_121_reproduction
200008,2000,8,confirmatory,10.3284982349752,13.0888655662922,-0.210894314510019,-2.76036733131698,8,15,graph_h_1.000,primary_121_reproduction
200106,2001,6,confirmatory,13.6457166421689,13.9579438452228,-0.0223691402198023,-0.312227203053915,8,14,graph_h_1.000,primary_121_reproduction
200107,2001,7,confirmatory,12.8327322766558,13.522462406169,-0.0510062523226922,-0.689730129513174,8,15,graph_h_1.000,primary_121_reproduction
200108,2001,8,confirmatory,10.4249927949287,14.6850596983286,-0.29009530712938,-4.26006690339993,8,15,graph_h_1.000,primary_121_reproduction
200206,2002,6,confirmatory,12.0301643874024,12.5210728899462,-0.0392065845202474,-0.490908502543855,8,14,graph_h_1.000,primary_121_reproduction
200207,2002,7,confirmatory,14.102775074446,10.5963192468062,0.33091262597592,3.5064558276398,8,15,graph_h_1.000,primary_121_reproduction
200208,2002,8,confirmatory,10.9847628995048,14.2355813149922,-0.228358669980254,-3.25081841548738,8,15,graph_h_1.000,primary_121_reproduction
200306,2003,6,confirmatory,11.9453388920043,13.798506835999,-0.134302063695758,-1.85316794399469,8,14,graph_h_1.000,primary_121_reproduction
200307,2003,7,confirmatory,11.1687871288157,11.8946244912408,-0.0610223015413068,-0.725837362425109,8,15,graph_h_1.000,primary_121_reproduction
200308,2003,8,confirmatory,12.6588291944562,12.8467968058328,-0.0146314769523929,-0.187967611376617,8,15,graph_h_1.000,primary_121_reproduction
200406,2004,6,confirmatory,14.9409666051843,12.9538786319414,0.153397143025811,1.98708797324291,8,14,graph_h_1.000,primary_121_reproduction
200407,2004,7,confirmatory,10.6226299460594,13.3837326822718,-0.206302890364047,-2.76110273621243,8,15,graph_h_1.000,primary_121_reproduction
200408,2004,8,confirmatory,9.4614604313063,12.44358542827,-0.2396515870891,-2.98212499696371,8,15,graph_h_1.000,primary_121_reproduction
200506,2005,6,confirmatory,14.7692732029681,16.2753148066234,-0.0925353285972953,-1.50604160365532,8,14,graph_h_1.000,primary_121_reproduction
200507,2005,7,confirmatory,9.11180129850896,11.8955723725585,-0.234017413106691,-2.78377107404958,8,15,graph_h_1.000,primary_121_reproduction
200508,2005,8,confirmatory,10.4812991542395,11.7367280797553,-0.10696583553651,-1.25542892551584,8,15,graph_h_1.000,primary_121_reproduction
200606,2006,6,confirmatory,14.8784031149576,14.7690818359777,0.00740203623989477,0.109321278979879,8,14,graph_h_1.000,primary_121_reproduction
200607,2006,7,confirmatory,10.2143245211596,11.4249353833456,-0.105962162722657,-1.2106108621859,8,15,graph_h_1.000,primary_121_reproduction
200608,2006,8,confirmatory,8.0188697418762,11.670339626115,-0.312884629001528,-3.65146988423883,8,15,graph_h_1.000,primary_121_reproduction
200706,2007,6,confirmatory,14.4379528655052,13.7834380727656,0.0474855975181419,0.654514792739583,8,14,graph_h_1.000,primary_121_reproduction
200707,2007,7,confirmatory,10.2877326070748,11.9439998932097,-0.138669398940342,-1.65626728613491,8,15,graph_h_1.000,primary_121_reproduction
200708,2007,8,confirmatory,11.8137320165723,13.7702293528893,-0.142081681152713,-1.95649733631695,8,15,graph_h_1.000,primary_121_reproduction
200806,2008,6,confirmatory,13.0499437120508,11.8861906791581,0.0979079895574348,1.16375303289269,8,14,graph_h_1.000,primary_121_reproduction
200807,2008,7,confirmatory,11.3252688246276,12.2389439277047,-0.0746530998486671,-0.91367510307718,8,15,graph_h_1.000,primary_121_reproduction
200808,2008,8,confirmatory,10.934102349189,13.8916262319814,-0.212899759423669,-2.95752388279236,8,15,graph_h_1.000,primary_121_reproduction
200906,2009,6,confirmatory,18.3605628423785,20.4353867380813,-0.101530933683598,-2.07482389570281,8,14,graph_h_1.000,primary_121_reproduction
200907,2009,7,confirmatory,11.7568329969634,13.4382799178879,-0.125123671422133,-1.68144692092445,8,15,graph_h_1.000,primary_121_reproduction
200908,2009,8,confirmatory,11.8764252802629,14.9754618849983,-0.206940969736626,-3.09903660473543,8,15,graph_h_1.000,primary_121_reproduction
201006,2010,6,confirmatory,13.5838662035469,11.2394973819262,0.208583065768639,2.34436882162075,8,14,graph_h_1.000,primary_121_reproduction
201007,2010,7,confirmatory,8.28427250770239,12.0911993405281,-0.314851052042899,-3.80692683282567,8,15,graph_h_1.000,primary_121_reproduction
201008,2010,8,confirmatory,14.3279782540632,17.6100037797093,-0.186372789393019,-3.28202552564603,8,15,graph_h_1.000,primary_121_reproduction
201106,2011,6,confirmatory,11.6898623150673,13.6968356586039,-0.146528248827747,-2.00697334353667,8,14,graph_h_1.000,primary_121_reproduction
201107,2011,7,confirmatory,11.9186113058593,13.0131290737603,-0.0841087306286708,-1.09451776790103,8,15,graph_h_1.000,primary_121_reproduction
201108,2011,8,confirmatory,10.9438178786663,12.1115353274496,-0.09641365997066,-1.16771744878336,8,15,graph_h_1.000,primary_121_reproduction
201206,2012,6,confirmatory,9.60262616617818,15.2807692755112,-0.371587516764143,-5.67814310933302,8,14,graph_h_1.000,primary_121_reproduction
201207,2012,7,confirmatory,8.58989838003423,12.3712619248802,-0.305657059708771,-3.78136354484594,8,15,graph_h_1.000,primary_121_reproduction
201208,2012,8,confirmatory,7.81866654506651,12.5222546843534,-0.375618309789213,-4.70358813928687,8,15,graph_h_1.000,primary_121_reproduction
201306,2013,6,confirmatory,12.6943823039204,11.2247551511854,0.130927323842758,1.46962715273492,8,14,graph_h_1.000,primary_121_reproduction
201307,2013,7,confirmatory,10.0602864810497,11.1315664215161,-0.0962380225657828,-1.07127994046637,8,15,graph_h_1.000,primary_121_reproduction
201308,2013,8,confirmatory,9.37728001627509,12.8346485603734,-0.269377733861202,-3.45736854409834,8,15,graph_h_1.000,primary_121_reproduction
201406,2014,6,confirmatory,12.8389055117692,13.0241358745431,-0.0142220846402519,-0.185230362773893,8,14,graph_h_1.000,primary_121_reproduction
201407,2014,7,confirmatory,10.6702711239046,11.3747729702585,-0.0619354643996759,-0.704501846353841,8,15,graph_h_1.000,primary_121_reproduction
201408,2014,8,confirmatory,13.4918509822065,12.4749539666974,0.0815150916166754,1.01689701550915,8,15,graph_h_1.000,primary_121_reproduction
201506,2015,6,discovery,12.0305754746904,16.8409578454782,-0.285635913047513,-4.81038237078785,8,14,graph_h_1.000,primary_121_reproduction
201507,2015,7,discovery,10.6881475002239,13.8875697600221,-0.230380283597806,-3.19942225979822,8,15,graph_h_1.000,primary_121_reproduction
201508,2015,8,discovery,10.8687354827634,15.4589626465446,-0.296929830851696,-4.59022716378118,8,15,graph_h_1.000,primary_121_reproduction
201606,2016,6,confirmatory,16.1266417446977,15.1572626963686,0.0639547567227523,0.969379048329101,8,14,graph_h_1.000,primary_121_reproduction
201607,2016,7,confirmatory,10.5949289448729,12.2392388874601,-0.134347401640462,-1.64430994258715,8,15,graph_h_1.000,primary_121_reproduction
201608,2016,8,confirmatory,10.3419787345122,8.82728926032325,0.171591689081402,1.51468947418899,8,15,graph_h_1.000,primary_121_reproduction
201706,2017,6,confirmatory,12.3503904819003,14.5036075291722,-0.148460791078427,-2.15321704727193,8,14,graph_h_1.000,primary_121_reproduction
201707,2017,7,confirmatory,9.42030425879822,11.8610300178987,-0.205776880710807,-2.44072575910044,8,15,graph_h_1.000,primary_121_reproduction
201708,2017,8,confirmatory,13.5038050626068,12.555296601339,0.0755464798152745,0.948508461267838,8,15,graph_h_1.000,primary_121_reproduction
201806,2018,6,confirmatory,12.6867031701841,13.2196228965666,-0.0403127782503405,-0.532919726382412,8,14,graph_h_1.000,primary_121_reproduction
201807,2018,7,confirmatory,5.96380232291519,8.63601386556394,-0.309426499800351,-2.67221154264875,8,15,graph_h_1.000,primary_121_reproduction
201808,2018,8,confirmatory,7.08100424258052,9.24062871566882,-0.233709690058897,-2.1596244730883,8,15,graph_h_1.000,primary_121_reproduction
201906,2019,6,confirmatory,13.2036352748702,14.8365623486065,-0.110061012475011,-1.63292707373627,8,14,graph_h_1.000,primary_121_reproduction
