year,method,outcome,subset,mae,offset
2011,mean,A_new344,high,0.018982916335937794,0
2011,mean,C,all,0.028183569029560554,0
2011,mean,C,high,0.022064894996469336,0
2011,simple,A,all,0.007904923138832808,0
2011,simple,A,high,0.006743437212936296,0
2011,simple,A_new344,all,0.009913515664305579,0
2011,simple,A_new344,high,0.008518331942245865,0
2011,simple,C,all,0.014033409121329258,0
2011,simple,C,high,0.012494494114079043,0
2011,variogram,A,all,0.007836328200217969,0
2011,variogram,A,high,0.006717591412571891,0
2011,variogram,A_new344,all,0.009792488854269822,0
2011,variogram,A_new344,high,0.008452795099030267,0
2011,variogram,C,all,0.01374910320030427,0
2011,variogram,C,high,0.012425621674784884,0
2012,graph,A,all,0.007825644342321813,0
2012,graph,A,high,0.006599831536324781,0
2012,graph,A_new344,all,0.00977090647031373,0
2012,graph,A_new344,high,0.008256786227175216,0
2012,graph,C,all,0.01299498156646694,0
2012,graph,C,high,0.01182219771220903,0
2012,interpolation,A,all,0.01390526740099122,0
2012,interpolation,A,high,0.01459357905345667,0
2012,interpolation,A_new344,all,0.018506674076959006,0
2012,interpolation,A_new344,high,0.0194227556630379,0
2012,interpolation,C,all,0.018355153397438546,0
2012,interpolation,C,high,0.018595632542826302,0
2012,mean,A,all,0.02916716840162439,0
2012,mean,A,high,0.028467287193927257,0
2012,mean,A_new344,all,0.029339712043459105,0
2012,mean,A_new344,high,0.02886710280436727,0
2012,mean,C,all,0.03126685725248725,0
2012,mean,C,high,0.03174191673367615,0
2012,simple,A,all,0.007842618437081042,0
2012,simple,A,high,0.006693771613186,0
2012,simple,A_new344,all,0.009763840931415147,0
2012,simple,A_new344,high,0.008287804061546888,0
2012,simple,C,all,0.012937938626718189,0
2012,simple,C,high,0.01186475215073184,0
2012,variogram,A,all,0.007756313706580027,0
2012,variogram,A,high,0.006631972891618258,0
2012,variogram,A_new344,all,0.00968758085075183,0
2012,variogram,A_new344,high,0.008269156169268242,0
2012,variogram,C,all,0.012815477106432127,0
2012,variogram,C,high,0.011752557147250445,0
2013,graph,A,all,0.008278930841238862,0
2013,graph,A,high,0.008041777249890388,0
2013,graph,A_new344,all,0.010262915276080715,0
2013,graph,A_new344,high,0.009911228046165708,0
2013,graph,C,all,0.013539682218882106,0
2013,graph,C,high,0.013422369669771454,0
2013,interpolation,A,all,0.014294218868701459,0
2013,interpolation,A,high,0.014843452738083584,0
2013,interpolation,A_new344,all,0.01902433388436086,0
2013,interpolation,A_new344,high,0.019755315311726834,0
2013,interpolation,C,all,0.01888361069730537,0
2013,interpolation,C,high,0.019876002679106997,0
2013,mean,A,all,0.024569065992751334,0
2013,mean,A,high,0.022219159001790504,0
2013,mean,A_new344,all,0.024987577358354267,0
2013,mean,A_new344,high,0.022563337243298818,0
2013,mean,C,all,0.028541025994172183,0
2013,mean,C,high,0.026890197089043142,0
2013,simple,A,all,0.008459559520318701,0
2013,simple,A,high,0.008392716943477664,0
2013,simple,A_new344,all,0.010449405888118947,0
2013,simple,A_new344,high,0.010249707910267912,0
2013,simple,C,all,0.013718382928312192,0
2013,simple,C,high,0.014028986433650746,0
2013,variogram,A,all,0.008198286482337558,0
2013,variogram,A,high,0.008035037562652529,0
2013,variogram,A_new344,all,0.010191894806173942,0
2013,variogram,A_new344,high,0.009956629387012068,0
2013,variogram,C,all,0.013279231993382962,0
2013,variogram,C,high,0.013268220738507589,0
2014,graph,A,all,0.008122970620246125,0
2014,graph,A,high,0.007466145519645802,0
2014,graph,A_new344,all,0.01006796268344227,0
2014,graph,A_new344,high,0.009257347008674631,0
2014,graph,C,all,0.013386853700210609,0
2014,graph,C,high,0.013055844462787286,0
2014,interpolation,A,all,0.01258679340069519,0
2014,interpolation,A,high,0.013526871038676211,0
2014,interpolation,A_new344,all,0.016751902457055916,0
2014,interpolation,A_new344,high,0.018003062175991784,0
2014,interpolation,C,all,0.016434374201753893,0
2014,interpolation,C,high,0.017804649910538803,0
2014,mean,A,all,0.028229740490372156,0
2014,mean,A,high,0.02425947118676736,0
2014,mean,A_new344,all,0.02839631851790031,0
2014,mean,A_new344,high,0.024387232442003002,0
2014,mean,C,all,0.03075347969571503,0
2014,mean,C,high,0.027626434588699747,0
2014,simple,A,all,0.00829938581985043,0
2014,simple,A,high,0.007600539629430027,0
2014,simple,A_new344,all,0.010273447569478204,0
2014,simple,A_new344,high,0.009424773977013452,0
2014,simple,C,all,0.013659586554075695,0
2014,simple,C,high,0.013079694738295178,0
2014,variogram,A,all,0.008125193694564653,0
2014,variogram,A,high,0.0076254752245072015,0
2014,variogram,A_new344,all,0.010054767367784398,0
2014,variogram,A_new344,high,0.009421630407371557,0
2014,variogram,C,all,0.013244934833691534,0
2014,variogram,C,high,0.013161037861971382,0
2016,graph,A,all,0.008099337766794602,0
2016,graph,A,high,0.007397130785161031,0
2016,graph,A_new344,all,0.010106678137409498,0
2016,graph,A_new344,high,0.009252166951251379,0
2016,graph,C,all,0.013463165790436259,0
2016,graph,C,high,0.012182186256165618,0
2016,interpolation,A,all,0.013477482598753773,0
2016,interpolation,A,high,0.014131779538792423,0
2016,interpolation,A_new344,all,0.01793733055541548,0
2016,interpolation,A_new344,high,0.018808141584765677,0
2016,interpolation,C,all,0.017340536241507942,0
2016,interpolation,C,high,0.0184709995633393,0
2016,mean,A,all,0.026953919954275093,0
2016,mean,A,high,0.022403544179648,0
2016,mean,A_new344,all,0.027153114708164734,0
2016,mean,A_new344,high,0.022791038031477907,0
2016,mean,C,all,0.029856303436840488,0
2016,mean,C,high,0.024179613349744517,0
2016,simple,A,all,0.008080288002135168,0
2016,simple,A,high,0.007475675639570223,0
2016,simple,A_new344,all,0.0100800050807578,0
2016,simple,A_new344,high,0.00933836902090792,0
2016,simple,C,all,0.013338587924806165,0
2016,simple,C,high,0.012125332810061337,0
2016,variogram,A,all,0.008017539915664451,0
2016,variogram,A,high,0.007349750115945299,0
2016,variogram,A_new344,all,0.00998710900816625,0
2016,variogram,A_new344,high,0.009170355719827548,0
2016,variogram,C,all,0.013194250123895496,0
2016,variogram,C,high,0.011973499993127051,0
2017,graph,A,all,0.008212282038388362,0
2017,graph,A,high,0.007811539757976469,0
2017,graph,A_new344,all,0.010198667085544769,0
2017,graph,A_new344,high,0.009627343355569773,0
2017,graph,C,all,0.013626083559513691,0
2017,graph,C,high,0.012475399108167846,0
2017,interpolation,A,all,0.014241476251375134,0
2017,interpolation,A,high,0.014355342126680326,0
2017,interpolation,A_new344,all,0.018954138152004456,0
2017,interpolation,A_new344,high,0.019105683503991774,0
2017,interpolation,C,all,0.01819950507343872,0
2017,interpolation,C,high,0.01870339137978518,0
2017,mean,A,all,0.03060947970294926,0
2017,mean,A,high,0.025431490481748736,0
2017,mean,A_new344,all,0.03088310430082103,0
2017,mean,A_new344,high,0.025737995675172824,0
2017,mean,C,all,0.03298766761722005,0
2017,mean,C,high,0.028360377853730957,0
2017,simple,A,all,0.008265320624157389,0
2017,simple,A,high,0.007962346502134258,0
2017,simple,A_new344,all,0.010257806015041436,0
2017,simple,A_new344,high,0.009808541947407474,0
2017,simple,C,all,0.013743404155446157,0
2017,simple,C,high,0.012698819396543144,0
2017,variogram,A,all,0.00814799097875346,0
2017,variogram,A,high,0.007751255385479097,0
2017,variogram,A_new344,all,0.01009225776272565,0
2017,variogram,A_new344,high,0.009531143295961574,0
2017,variogram,C,all,0.013443388318902563,0
2017,variogram,C,high,0.012433462877528391,0
2018,graph,A,all,0.007878490919508867,0
2018,graph,A,high,0.007494650221989266,0
2018,graph,A_new344,all,0.009772252467186807,0
2018,graph,A_new344,high,0.009346083404821105,0
2018,graph,C,all,0.01302301043665073,0
2018,graph,C,high,0.011714575467785834,0
2018,interpolation,A,all,0.01341054781652289,0
2018,interpolation,A,high,0.013985123331165914,0
2018,interpolation,A_new344,all,0.017848246313923583,0
2018,interpolation,A_new344,high,0.01861295521706496,0
2018,interpolation,C,all,0.017486892673164743,0
2018,interpolation,C,high,0.018739660033678388,0
2018,mean,A,all,0.023104158102802648,0
2018,mean,A,high,0.019253107924794906,0
2018,mean,A_new344,all,0.02323525882310942,0
2018,mean,A_new344,high,0.019461307948299738,0
2018,mean,C,all,0.02604379978662439,0
2018,mean,C,high,0.022285023982387957,0
2018,simple,A,all,0.00792490297546765,0
2018,simple,A,high,0.007649702772522886,0
2018,simple,A_new344,all,0.009819926356970071,0
2018,simple,A_new344,high,0.009472488146311329,0
2018,simple,C,all,0.01303476837558232,0
2018,simple,C,high,0.011832633541296548,0
2018,variogram,A,all,0.007865395884662611,0
2018,variogram,A,high,0.007744881154612231,0
2018,variogram,A_new344,all,0.009759482066650603,0
2018,variogram,A_new344,high,0.009601390942765214,0
2018,variogram,C,all,0.01302542795095476,0
2018,variogram,C,high,0.012270738097221135,0
2019,graph,A,all,0.008610502085897438,0
2019,graph,A,high,0.007459330759792149,0
2019,graph,A_new344,all,0.010707372543127877,0
2019,graph,A_new344,high,0.009320718880045261,0
2019,graph,C,all,0.014390753089027585,0
2019,graph,C,high,0.013269949588559414,0
2019,interpolation,A,all,0.013329881741777058,0
2019,interpolation,A,high,0.012491236041677671,0
2019,interpolation,A_new344,all,0.017740886943453493,0
2019,interpolation,A_new344,high,0.016624724111757347,0
2019,interpolation,C,all,0.017474264280555415,0
2019,interpolation,C,high,0.01662910222566903,0
2019,mean,A,all,0.030198714223141413,0
2019,mean,A,high,0.022995930252981203,0
2019,mean,A_new344,all,0.030337962071179447,0
2019,mean,A_new344,high,0.02304026956757528,0
2019,mean,C,all,0.032416678065824774,0
2019,mean,C,high,0.025223311837940608,0
2019,simple,A,all,0.008741119829789238,0
2019,simple,A,high,0.007456337405243462,0
2019,simple,A_new344,all,0.010859851760538415,0
2019,simple,A_new344,high,0.009314316902191642,0
2019,simple,C,all,0.014452948540424927,0
2019,simple,C,high,0.013434569884433119,0
2019,variogram,A,all,0.008587020304986592,0
2019,variogram,A,high,0.00733336269251374,0
2019,variogram,A_new344,all,0.010677822491160489,0
2019,variogram,A_new344,high,0.009128405640224073,0
2019,variogram,C,all,0.013990476570402536,0
2019,variogram,C,high,0.012998525271273901,0
2020,graph,A,all,0.008060031159510013,0
2020,graph,A,high,0.007638767985271939,0
2020,graph,A_new344,all,0.010025801447202245,0
2020,graph,A_new344,high,0.009532731464786195,0
2020,graph,C,all,0.013138666569009408,0
2020,graph,C,high,0.012898082060229653,0
2020,interpolation,A,all,0.013474267063583262,0
2020,interpolation,A,high,0.013915299193357659,0
2020,interpolation,A_new344,all,0.01793305096411619,0
2020,interpolation,A_new344,high,0.0185200255002995,0
2020,interpolation,C,all,0.01789824032348969,0
2020,interpolation,C,high,0.018005780131212266,0
2020,mean,A,all,0.025949648742673997,0
2020,mean,A,high,0.021960247212252277,0
2020,mean,A_new344,all,0.026207555773276194,0
2020,mean,A_new344,high,0.022141858667260077,0
2020,mean,C,all,0.028645993248482285,0
2020,mean,C,high,0.025421719921255928,0
2020,simple,A,all,0.0081687468873472,0
2020,simple,A,high,0.00764911159911236,0
2020,simple,A_new344,all,0.010137708449668116,0
2020,simple,A_new344,high,0.009479378674680062,0
2020,simple,C,all,0.013463945638769284,0
2020,simple,C,high,0.012995360301580817,0
2020,variogram,A,all,0.00801008017690534,0
2020,variogram,A,high,0.007570968892410543,0
2020,variogram,A_new344,all,0.00995115204554672,0
2020,variogram,A_new344,high,0.009445509381326368,0
2020,variogram,C,all,0.012918393972596314,0
2020,variogram,C,high,0.012793454767494902,0
2021,graph,A,all,0.00807315493339388,0
2021,graph,A,high,0.007132740052234499,0
2021,graph,A_new344,all,0.009968572305366753,0
2021,graph,A_new344,high,0.008874407954044532,0
2021,graph,C,all,0.013476716985292273,0
2021,graph,C,high,0.011908370755927763,0
2021,interpolation,A,all,0.013622363761397138,0
2021,interpolation,A,high,0.013301043430119012,0
2021,interpolation,A_new344,all,0.018130154496128797,0
2021,interpolation,A_new344,high,0.01770250571572198,0
2021,interpolation,C,all,0.01826677564752683,0
2021,interpolation,C,high,0.018017850945678177,0
2021,mean,A,all,0.03016107582218302,0
2021,mean,A,high,0.025056957336464777,0
2021,mean,A_new344,all,0.030365979009553633,0
2021,mean,A_new344,high,0.02532357497529204,0
2021,mean,C,all,0.032589581766069,0
2021,mean,C,high,0.027861127236229397,0
2021,simple,A,all,0.008175803954072306,0
2021,simple,A,high,0.0072072518690770426,0
2021,simple,A_new344,all,0.010066248946657577,0
2021,simple,A_new344,high,0.008945428523242536,0
2021,simple,C,all,0.013657953238400954,0
2021,simple,C,high,0.01210694823130726,0
2021,variogram,A,all,0.007998027229706862,0
2021,variogram,A,high,0.007126538885854568,0
2021,variogram,A_new344,all,0.009852359599423025,0
2021,variogram,A_new344,high,0.008818352595773368,0
2021,variogram,C,all,0.01336689346529596,0
2021,variogram,C,high,0.01169464328441056,0
2023,graph,A,all,0.008444755846329104,0
2023,graph,A,high,0.0068102566513351965,0
2023,graph,A_new344,all,0.010484067224697417,0
2023,graph,A_new344,high,0.00841743097064977,0
2023,graph,C,all,0.013616943739945282,0
2023,graph,C,high,0.012057183649511062,0
2023,interpolation,A,all,0.014682680515298882,0
2023,interpolation,A,high,0.014496720335773587,0
2023,interpolation,A_new344,all,0.01954134178342972,0
2023,interpolation,A_new344,high,0.019293845325107594,0
2023,interpolation,C,all,0.018379223279123745,0
2023,interpolation,C,high,0.01926225944276464,0
2023,mean,A,all,0.030922290159294315,0
2023,mean,A,high,0.021674509005993044,0
2023,mean,A_new344,all,0.031137159361934372,0
2023,mean,A_new344,high,0.02205317678902449,0
2023,mean,C,all,0.033366604372217216,0
2023,mean,C,high,0.024669975763951104,0
2023,simple,A,all,0.008520856250394254,0
2023,simple,A,high,0.00684389501377946,0
2023,simple,A_new344,all,0.010568714421369455,0
2023,simple,A_new344,high,0.00843569711480978,0
2023,simple,C,all,0.013678704528977558,0
2023,simple,C,high,0.012069595441521518,0
2023,variogram,A,all,0.008386522903922576,0
2023,variogram,A,high,0.0067950752542974245,0
2023,variogram,A_new344,all,0.010418375782111572,0
2023,variogram,A_new344,high,0.008423766459173773,0
2023,variogram,C,all,0.013539775888907953,0
2023,variogram,C,high,0.012382266194544966,0
2024,graph,A,all,0.007997597719055085,0
2024,graph,A,high,0.007500526360808927,0
2024,graph,A_new344,all,0.010057574182244582,0
2024,graph,A_new344,high,0.009274415575162415,0
2024,graph,C,all,0.013431233228699737,0
2024,graph,C,high,0.012434477620426015,0
2024,interpolation,A,all,0.014504869166463005,0
2024,interpolation,A,high,0.014097189429108398,0
2024,interpolation,A_new344,all,0.019304690693940033,0
2024,interpolation,A_new344,high,0.01876210522546755,0
2024,interpolation,C,all,0.019304323879974137,0
2024,interpolation,C,high,0.018875954868811152,0
2024,mean,A,all,0.027357040184151426,0
2024,mean,A,high,0.023576605772862982,0
2024,mean,A_new344,all,0.02776892232216287,0
2024,mean,A_new344,high,0.023755817679958477,0
2024,mean,C,all,0.02944372933223296,0
2024,mean,C,high,0.025248089513855255,0
2024,simple,A,all,0.007957791197202848,0
2024,simple,A,high,0.007417639426759232,0
2024,simple,A_new344,all,0.009997240788737021,0
2024,simple,A_new344,high,0.009162728997208902,0
2024,simple,C,all,0.013425113484741113,0
2024,simple,C,high,0.01235305587215769,0
2024,variogram,A,all,0.008081354331582283,0
2024,variogram,A,high,0.007683440107882976,0
2024,variogram,A_new344,all,0.010164445101079257,0
2024,variogram,A_new344,high,0.00951107252818202,0
2024,variogram,C,all,0.013443669412375113,0
2024,variogram,C,high,0.012688319829043788,0
2025,graph,A,all,0.0075508881214817174,0
2025,graph,A,high,0.007049402698236078,0
2025,graph,A_new344,all,0.009475080487700797,0
2025,graph,A_new344,high,0.008903358803336424,0
2025,graph,C,all,0.013525388519279438,0
2025,graph,C,high,0.01374090137330629,0
2025,interpolation,A,all,0.014264222474108306,0
2025,interpolation,A,high,0.01381275296068682,0
2025,interpolation,A_new344,all,0.018984411351250865,0
2025,interpolation,A_new344,high,0.018383545585808687,0
2025,interpolation,C,all,0.018145663766450125,0
2025,interpolation,C,high,0.01774215109177334,0
2025,mean,A,all,0.023869075477505452,0
2025,mean,A,high,0.017481365925063826,0
2025,mean,A_new344,all,0.02416212921965218,0
2025,mean,A_new344,high,0.0176884080177905,0
2025,mean,C,all,0.02696746599574288,0
2025,mean,C,high,0.02174320906557773,0
2025,simple,A,all,0.007564460148845469,0
2025,simple,A,high,0.007050431586421397,0
2025,simple,A_new344,all,0.009492213791314942,0
2025,simple,A_new344,high,0.008903702951634977,0
2025,simple,C,all,0.013669242658273828,0
2025,simple,C,high,0.013516192103277756,0
2025,variogram,A,all,0.007484804712673859,0
2025,variogram,A,high,0.007032779105025311,0
2025,variogram,A_new344,all,0.009357795019131612,0
2025,variogram,A_new344,high,0.008882828800291315,0
2025,variogram,C,all,0.013421837613677004,0
2025,variogram,C,high,0.013814874886171719,0
1991,graph,A,all,0.008706398363892172,1
1991,graph,A,high,0.00813856025776487,1
1991,graph,A_new344,all,0.010837213447934401,1
1991,graph,A_new344,high,0.010192218474695227,1
1991,graph,C,all,0.014786285314033212,1
1991,graph,C,high,0.013732063431071315,1
1991,interpolation,A,all,0.014496486714110446,1
1991,interpolation,A,high,0.01459982602635982,1
1991,interpolation,A_new344,all,0.019293534395453928,1
1991,interpolation,A_new344,high,0.019431069828321615,1
1991,interpolation,C,all,0.01863290676239107,1
1991,interpolation,C,high,0.0194686986972258,1
1991,mean,A,all,0.02801555020688226,1
1991,mean,A,high,0.022940968446778617,1
1991,mean,A_new344,all,0.02840926766285102,1
1991,mean,A_new344,high,0.02324492162580753,1
1991,mean,C,all,0.03126625611903453,1
1991,mean,C,high,0.02588585698662825,1
1991,simple,A,all,0.008899950297525857,1
1991,simple,A,high,0.008124968723341994,1
1991,simple,A_new344,all,0.011058200475374766,1
1991,simple,A_new344,high,0.010171676331486107,1
1991,simple,C,all,0.014939708248311675,1
1991,simple,C,high,0.013551398964883669,1
1991,variogram,A,all,0.008621825823138678,1
1991,variogram,A,high,0.00797153076018217,1
1991,variogram,A_new344,all,0.010738205421216203,1
1991,variogram,A_new344,high,0.010004236105123058,1
1991,variogram,C,all,0.014623841382004498,1
1991,variogram,C,high,0.013707544482801528,1
1992,graph,A,all,0.00835798980661778,1
1992,graph,A,high,0.0072050507511530965,1
1992,graph,A_new344,all,0.010348851764915784,1
1992,graph,A_new344,high,0.009020443692193512,1
1992,graph,C,all,0.013825737196475622,1
1992,graph,C,high,0.011588914955498783,1
1992,interpolation,A,all,0.013675441654718646,1
1992,interpolation,A,high,0.013540828384526735,1
1992,interpolation,A_new344,all,0.018200796451012937,1
1992,interpolation,A_new344,high,0.018021638161852843,1
1992,interpolation,C,all,0.01795726075391591,1
1992,interpolation,C,high,0.018577123742026424,1
1992,mean,A,all,0.027568604551540116,1
1992,mean,A,high,0.019890826783752435,1
1992,mean,A_new344,all,0.027740780397976065,1
1992,mean,A_new344,high,0.01996422594127878,1
1992,mean,C,all,0.03008024595616876,1
1992,mean,C,high,0.0231487789930125,1
1992,simple,A,all,0.008330136261934509,1
1992,simple,A,high,0.007165219174329699,1
1992,simple,A_new344,all,0.010290646557699564,1
1992,simple,A_new344,high,0.00898048988138543,1
1992,simple,C,all,0.014007361019207435,1
1992,simple,C,high,0.011893477993826835,1
1992,variogram,A,all,0.008293063854077241,1
1992,variogram,A,high,0.007206597236403957,1
1992,variogram,A_new344,all,0.010239319912195007,1
1992,variogram,A_new344,high,0.008952457796947479,1
1992,variogram,C,all,0.013720619669205394,1
1992,variogram,C,high,0.011616335658900303,1
1993,graph,A,all,0.008177749838060692,1
1993,graph,A,high,0.007237604395328471,1
1993,graph,A_new344,all,0.010143768456901719,1
1993,graph,A_new344,high,0.009131694717502685,1
1993,graph,C,all,0.014226563727256015,1
1993,graph,C,high,0.012436665450197545,1
1993,interpolation,A,all,0.01414477400018607,1
1993,interpolation,A,high,0.013803472381908672,1
1993,interpolation,A_new344,all,0.018825436057060444,1
1993,interpolation,A_new344,high,0.018371193960935905,1
1993,interpolation,C,all,0.017952898486825585,1
1993,interpolation,C,high,0.01784312080743432,1
1993,mean,A,all,0.02695785958238826,1
1993,mean,A,high,0.020190120216691688,1
1993,mean,A_new344,all,0.02710009649024244,1
1993,mean,A_new344,high,0.02035389712563139,1
1993,mean,C,all,0.03032642911970676,1
1993,mean,C,high,0.023093197618243938,1
1993,simple,A,all,0.008293519124469345,1
1993,simple,A,high,0.007245154394807951,1
1993,simple,A_new344,all,0.010291470692166784,1
1993,simple,A_new344,high,0.009163657063030572,1
1993,simple,C,all,0.014508540924676674,1
1993,simple,C,high,0.012565763735685728,1
1993,variogram,A,all,0.008110268520550261,1
1993,variogram,A,high,0.007209922976811024,1
1993,variogram,A_new344,all,0.010049740425376099,1
1993,variogram,A_new344,high,0.009067839376332204,1
1993,variogram,C,all,0.014074656217050277,1
1993,variogram,C,high,0.012300285025674769,1
1994,graph,A,all,0.008135029484160063,1
1994,graph,A,high,0.006813715768889418,1
1994,graph,A_new344,all,0.010113683656230851,1
1994,graph,A_new344,high,0.008599805138924584,1
1994,graph,C,all,0.013766965483380397,1
1994,graph,C,high,0.011851029880107068,1
1994,interpolation,A,all,0.014481828857567089,1
1994,interpolation,A,high,0.014525021637291623,1
1994,interpolation,A_new344,all,0.01927402609216914,1
1994,interpolation,A_new344,high,0.019331511840108295,1
1994,interpolation,C,all,0.018097274067963506,1
1994,interpolation,C,high,0.017802511175824712,1
1994,mean,A,all,0.027172563050742848,1
1994,mean,A,high,0.020026871938164187,1
1994,mean,A_new344,all,0.027240440414737808,1
1994,mean,A_new344,high,0.020081969509589567,1
1994,mean,C,all,0.03069287114653531,1
1994,mean,C,high,0.02390422254839276,1
1994,simple,A,all,0.008190255216487584,1
1994,simple,A,high,0.006883923660631871,1
1994,simple,A_new344,all,0.010161501144051796,1
1994,simple,A_new344,high,0.008702918405287386,1
1994,simple,C,all,0.013765211792011558,1
1994,simple,C,high,0.011862528305775874,1
1994,variogram,A,all,0.008118210315829561,1
1994,variogram,A,high,0.006857141263517134,1
1994,variogram,A_new344,all,0.010090475484880934,1
1994,variogram,A_new344,high,0.008670157802328538,1
1994,variogram,C,all,0.013678152318560502,1
1994,variogram,C,high,0.0119403977787077,1
1995,graph,A,all,0.008028753547460136,1
1995,graph,A,high,0.007667502189151474,1
1995,graph,A_new344,all,0.010016738548955587,1
1995,graph,A_new344,high,0.0095963032583885,1
1995,graph,C,all,0.013834224636183523,1
1995,graph,C,high,0.013356614117272193,1
1995,interpolation,A,all,0.014113582090637759,1
1995,interpolation,A,high,0.013747719836193991,1
1995,interpolation,A_new344,all,0.01878392239988278,1
1995,interpolation,A_new344,high,0.01829699228161914,1
1995,interpolation,C,all,0.01771171477042554,1
1995,interpolation,C,high,0.017283342101016536,1
1995,mean,A,all,0.02727704804085851,1
1995,mean,A,high,0.027361621140339087,1
1995,mean,A_new344,all,0.02759280888636308,1
1995,mean,A_new344,high,0.027770832923079972,1
1995,mean,C,all,0.030331844289335302,1
1995,mean,C,high,0.030231549406741776,1
1995,simple,A,all,0.008108534559399687,1
1995,simple,A,high,0.007787600033680547,1
1995,simple,A_new344,all,0.010087442744798952,1
1995,simple,A_new344,high,0.009673933715220382,1
1995,simple,C,all,0.01390081002071594,1
1995,simple,C,high,0.013561245808494741,1
1995,variogram,A,all,0.008009974413828655,1
1995,variogram,A,high,0.007654822131757702,1
1995,variogram,A_new344,all,0.009959015466258719,1
1995,variogram,A_new344,high,0.009496733127731827,1
1995,variogram,C,all,0.013729391828263895,1
1995,variogram,C,high,0.013694546036941237,1
1996,graph,A,all,0.008079920432851917,1
1996,graph,A,high,0.006911320795868795,1
1996,graph,A_new344,all,0.010091535546757317,1
1996,graph,A_new344,high,0.008653528526129715,1
1996,graph,C,all,0.013297602899698382,1
1996,graph,C,high,0.012010940775453336,1
1996,interpolation,A,all,0.01395052638095403,1
1996,interpolation,A,high,0.014400801035344763,1
1996,interpolation,A_new344,all,0.0185669097536327,1
1996,interpolation,A_new344,high,0.019166185267984238,1
1996,interpolation,C,all,0.01785761749271555,1
1996,interpolation,C,high,0.018008562498735402,1
1996,mean,A,all,0.027341273342059942,1
1996,mean,A,high,0.018039446536867437,1
1996,mean,A_new344,all,0.027646268349101333,1
1996,mean,A_new344,high,0.01807986268411157,1
1996,mean,C,all,0.029676343284606495,1
1996,mean,C,high,0.020510722496996852,1
1996,simple,A,all,0.008150038842188847,1
1996,simple,A,high,0.006886465396922281,1
1996,simple,A_new344,all,0.010183578854487254,1
1996,simple,A_new344,high,0.00860243269502483,1
1996,simple,C,all,0.01342589863573987,1
1996,simple,C,high,0.011894073145508612,1
1996,variogram,A,all,0.007997628015825103,1
1996,variogram,A,high,0.006947009375771164,1
1996,variogram,A_new344,all,0.01000716811519054,1
1996,variogram,A_new344,high,0.008700639982726542,1
1996,variogram,C,all,0.013197190546156274,1
1996,variogram,C,high,0.011915637921944533,1
1997,graph,A,all,0.007989840427769134,1
1997,graph,A,high,0.007303254009009746,1
1997,graph,A_new344,all,0.009933533948324486,1
1997,graph,A_new344,high,0.009270984333086523,1
1997,graph,C,all,0.013967627009086941,1
1997,graph,C,high,0.012925472695407834,1
1997,interpolation,A,all,0.01418165147967635,1
1997,interpolation,A,high,0.013989154009882949,1
1997,interpolation,A_new344,all,0.018874516702115696,1
1997,interpolation,A_new344,high,0.018618319691919988,1
1997,interpolation,C,all,0.01855443347534541,1
1997,interpolation,C,high,0.018926493334876025,1
1997,mean,A,all,0.030232025480867154,1
1997,mean,A,high,0.024029380805455924,1
1997,mean,A_new344,all,0.0304647508480578,1
1997,mean,A_new344,high,0.02449384976566968,1
1997,mean,C,all,0.03270495128830342,1
1997,mean,C,high,0.027160340407862613,1
1997,simple,A,all,0.008005631159997612,1
1997,simple,A,high,0.007180267525623556,1
1997,simple,A_new344,all,0.009956622163837397,1
1997,simple,A_new344,high,0.009141654404607907,1
1997,simple,C,all,0.01421183018676259,1
1997,simple,C,high,0.013150519093372027,1
1997,variogram,A,all,0.007968647302473899,1
1997,variogram,A,high,0.007184364533667878,1
1997,variogram,A_new344,all,0.009918842318922478,1
1997,variogram,A_new344,high,0.009188513303049976,1
1997,variogram,C,all,0.013832364700397982,1
1997,variogram,C,high,0.012835741869789452,1
1998,graph,A,all,0.007772410554504749,1
1998,graph,A,high,0.007115356287457705,1
1998,graph,A_new344,all,0.009637567131730747,1
1998,graph,A_new344,high,0.008798746711964036,1
1998,graph,C,all,0.01320844794409742,1
1998,graph,C,high,0.012385694587535962,1
1998,interpolation,A,all,0.014537311098780651,1
1998,interpolation,A,high,0.014171805792395657,1
1998,interpolation,A_new344,all,0.01934786802023774,1
1998,interpolation,A_new344,high,0.018861412968090824,1
1998,interpolation,C,all,0.018859666477885683,1
1998,interpolation,C,high,0.019924529086976474,1
1998,mean,A,all,0.0279305144242286,1
1998,mean,A,high,0.023747196364039838,1
1998,mean,A_new344,all,0.028136228530999514,1
1998,mean,A_new344,high,0.023794409302595302,1
1998,mean,C,all,0.031105761905072,1
1998,mean,C,high,0.026711211012011588,1
1998,simple,A,all,0.007855217641915772,1
1998,simple,A,high,0.007130630114346064,1
1998,simple,A_new344,all,0.009724781682233048,1
1998,simple,A_new344,high,0.00877793117374143,1
1998,simple,C,all,0.013212481039659192,1
1998,simple,C,high,0.012272321307671905,1
1998,variogram,A,all,0.007689034501989124,1
1998,variogram,A,high,0.007005520887521371,1
1998,variogram,A_new344,all,0.009531269529829516,1
1998,variogram,A_new344,high,0.008625618513324008,1
1998,variogram,C,all,0.013006655399302102,1
1998,variogram,C,high,0.01213217336235614,1
1999,graph,A,all,0.008331369303631039,1
1999,graph,A,high,0.007233799467506239,1
1999,graph,A_new344,all,0.010363178421790584,1
