dense_site_id,lon,lat,original_site_id,is_original_site,row,col,land_area_km2,cell_area_km2,land_fraction,weight,coslat_weight
238,112.2,42.0,,False,24,9,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
239,113.0,22.2,63.0,True,2,10,6179.06902758139,8221.257918591522,0.7515965426176531,0.0019184060828184438,0.0023731989353998843
240,113.0,23.1,,False,3,10,8168.762757271454,8168.762757271454,1.0,0.0025361432430516576,0.002357693865660339
241,113.0,24.0,64.0,True,4,10,8114.273037817261,8114.273037817261,1.0,0.0025192259034353837,0.0023416070702383727
242,113.0,24.9,,False,5,10,8057.799622879181,8057.799622879181,1.0,0.00250169268892505,0.0023249425183100437
243,113.0,25.8,65.0,True,6,10,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
244,113.0,26.7,,False,7,10,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
245,113.0,27.6,66.0,True,8,10,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
246,113.0,28.5,,False,9,10,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
247,113.0,29.4,67.0,True,10,10,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
248,113.0,30.3,,False,11,10,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
249,113.0,31.2,68.0,True,12,10,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
250,113.0,32.1,,False,13,10,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
251,113.0,33.0,69.0,True,14,10,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
252,113.0,33.9,,False,15,10,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
253,113.0,34.8,70.0,True,16,10,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
254,113.0,35.7,,False,17,10,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
255,113.0,36.6,71.0,True,18,10,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
256,113.0,37.5,,False,19,10,7066.050082671509,7066.050082671509,1.0,0.0021937857304375674,0.0020335296676062807
257,113.0,38.4,72.0,True,20,10,6981.435870740478,6981.435870740478,1.0,0.00216751568585046,0.00200876937783612
258,113.0,39.3,,False,21,10,6895.074506255798,6895.074506255798,1.0,0.002140703205490007,0.0019835134542798396
259,113.0,40.2,73.0,True,22,10,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
260,113.0,41.1,,False,23,10,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
261,113.0,42.0,74.0,True,24,10,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
262,113.8,23.1,,False,3,11,8168.762757271454,8168.762757271454,1.0,0.0025361432430516576,0.002357693865660339
263,113.8,24.0,,False,4,11,8114.273037817261,8114.273037817261,1.0,0.0025192259034353837,0.0023416070702383727
264,113.8,24.9,,False,5,11,8057.799622879181,8057.799622879181,1.0,0.00250169268892505,0.0023249425183100437
265,113.8,25.8,,False,6,11,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
266,113.8,26.7,,False,7,11,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
267,113.8,27.6,,False,8,11,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
268,113.8,28.5,,False,9,11,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
269,113.8,29.4,,False,10,11,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
270,113.8,30.3,,False,11,11,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
271,113.8,31.2,,False,12,11,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
272,113.8,32.1,,False,13,11,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
273,113.8,33.0,,False,14,11,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
274,113.8,33.9,,False,15,11,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
275,113.8,34.8,,False,16,11,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
276,113.8,35.7,,False,17,11,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
277,113.8,36.6,,False,18,11,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
278,113.8,37.5,,False,19,11,7066.050082671509,7066.050082671509,1.0,0.0021937857304375674,0.0020335296676062807
279,113.8,38.4,,False,20,11,6981.435870740478,6981.435870740478,1.0,0.00216751568585046,0.00200876937783612
280,113.8,39.3,,False,21,11,6895.074506255798,6895.074506255798,1.0,0.002140703205490007,0.0019835134542798396
281,113.8,40.2,,False,22,11,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
282,113.8,41.1,,False,23,11,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
283,113.8,42.0,,False,24,11,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
284,114.6,23.1,,False,3,12,8087.313153937727,8168.762757271454,0.9900291383464132,0.0025108557096415107,0.002357693865660339
285,114.6,24.0,75.0,True,4,12,8114.273037817261,8114.273037817261,1.0,0.0025192259034353837,0.0023416070702383727
286,114.6,24.9,,False,5,12,8057.799622879181,8057.799622879181,1.0,0.00250169268892505,0.0023249425183100437
287,114.6,25.8,76.0,True,6,12,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
288,114.6,26.7,,False,7,12,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
289,114.6,27.6,77.0,True,8,12,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
290,114.6,28.5,,False,9,12,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
291,114.6,29.4,78.0,True,10,12,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
292,114.6,30.3,,False,11,12,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
293,114.6,31.2,79.0,True,12,12,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
294,114.6,32.1,,False,13,12,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
295,114.6,33.0,80.0,True,14,12,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
296,114.6,33.9,,False,15,12,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
297,114.6,34.8,81.0,True,16,12,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
298,114.6,35.7,,False,17,12,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
299,114.6,36.6,82.0,True,18,12,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
300,114.6,37.5,,False,19,12,7066.050082671509,7066.050082671509,1.0,0.0021937857304375674,0.0020335296676062807
301,114.6,38.4,83.0,True,20,12,6981.435870740478,6981.435870740478,1.0,0.00216751568585046,0.00200876937783612
302,114.6,39.3,,False,21,12,6895.074506255798,6895.074506255798,1.0,0.002140703205490007,0.0019835134542798396
303,114.6,40.2,84.0,True,22,12,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
304,114.6,41.1,,False,23,12,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
305,114.6,42.0,85.0,True,24,12,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
306,115.4,23.1,,False,3,13,7414.215438065277,8168.762757271454,0.9076301587367667,0.0023018800942701543,0.002357693865660339
307,115.4,24.0,,False,4,13,8114.273037817261,8114.273037817261,1.0,0.0025192259034353837,0.0023416070702383727
308,115.4,24.9,,False,5,13,8057.799622879181,8057.799622879181,1.0,0.00250169268892505,0.0023249425183100437
309,115.4,25.8,,False,6,13,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
310,115.4,26.7,,False,7,13,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
311,115.4,27.6,,False,8,13,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
312,115.4,28.5,,False,9,13,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
313,115.4,29.4,,False,10,13,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
314,115.4,30.3,,False,11,13,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
315,115.4,31.2,,False,12,13,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
316,115.4,32.1,,False,13,13,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
317,115.4,33.0,,False,14,13,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
318,115.4,33.9,,False,15,13,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
319,115.4,34.8,,False,16,13,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
320,115.4,35.7,,False,17,13,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
321,115.4,36.6,,False,18,13,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
322,115.4,37.5,,False,19,13,7066.050082671509,7066.050082671509,1.0,0.0021937857304375674,0.0020335296676062807
323,115.4,38.4,,False,20,13,6981.435870740478,6981.435870740478,1.0,0.00216751568585046,0.00200876937783612
324,115.4,39.3,,False,21,13,6895.074506255798,6895.074506255798,1.0,0.002140703205490007,0.0019835134542798396
325,115.4,40.2,,False,22,13,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
326,115.4,41.1,,False,23,13,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
327,115.4,42.0,,False,24,13,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
328,116.2,23.1,,False,3,14,5234.251861348259,8168.762757271454,0.64076433811093,0.001625070146488503,0.002357693865660339
329,116.2,24.0,86.0,True,4,14,8114.273037817261,8114.273037817261,1.0,0.0025192259034353837,0.0023416070702383727
330,116.2,24.9,,False,5,14,8057.799622879181,8057.799622879181,1.0,0.00250169268892505,0.0023249425183100437
331,116.2,25.8,87.0,True,6,14,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
332,116.2,26.7,,False,7,14,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
333,116.2,27.6,88.0,True,8,14,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
334,116.2,28.5,,False,9,14,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
335,116.2,29.4,89.0,True,10,14,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
336,116.2,30.3,,False,11,14,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
337,116.2,31.2,90.0,True,12,14,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
338,116.2,32.1,,False,13,14,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
339,116.2,33.0,91.0,True,14,14,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
340,116.2,33.9,,False,15,14,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
341,116.2,34.8,92.0,True,16,14,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
342,116.2,35.7,,False,17,14,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
343,116.2,36.6,93.0,True,18,14,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
344,116.2,37.5,,False,19,14,7066.050082671509,7066.050082671509,1.0,0.0021937857304375674,0.0020335296676062807
345,116.2,38.4,94.0,True,20,14,6981.435870740478,6981.435870740478,1.0,0.00216751568585046,0.00200876937783612
346,116.2,39.3,,False,21,14,6895.074506255798,6895.074506255798,1.0,0.002140703205490007,0.0019835134542798396
347,116.2,40.2,95.0,True,22,14,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
348,116.2,41.1,,False,23,14,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
349,116.2,42.0,96.0,True,24,14,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
350,117.0,24.0,,False,4,15,7911.566602136745,8114.273037817261,0.9750185340404759,0.0024562919472843614,0.0023416070702383727
351,117.0,24.9,,False,5,15,8057.799622879181,8057.799622879181,1.0,0.00250169268892505,0.0023249425183100437
352,117.0,25.8,,False,6,15,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
353,117.0,26.7,,False,7,15,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
354,117.0,27.6,,False,8,15,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
355,117.0,28.5,,False,9,15,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
356,117.0,29.4,,False,10,15,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
357,117.0,30.3,,False,11,15,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
358,117.0,31.2,,False,12,15,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
359,117.0,32.1,,False,13,15,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
360,117.0,33.0,,False,14,15,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
361,117.0,33.9,,False,15,15,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
362,117.0,34.8,,False,16,15,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
363,117.0,35.7,,False,17,15,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
364,117.0,36.6,,False,18,15,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
365,117.0,37.5,,False,19,15,7066.050082671509,7066.050082671509,1.0,0.0021937857304375674,0.0020335296676062807
366,117.0,38.4,,False,20,15,6981.435870740478,6981.435870740478,1.0,0.00216751568585046,0.00200876937783612
367,117.0,39.3,,False,21,15,6895.074506255798,6895.074506255798,1.0,0.002140703205490007,0.0019835134542798396
368,117.0,40.2,,False,22,15,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
369,117.0,41.1,,False,23,15,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
370,117.0,42.0,,False,24,15,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
371,117.8,24.9,,False,5,16,8057.799622879181,8057.799622879181,1.0,0.00250169268892505,0.0023249425183100437
372,117.8,25.8,97.0,True,6,16,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
373,117.8,26.7,,False,7,16,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
374,117.8,27.6,98.0,True,8,16,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
375,117.8,28.5,,False,9,16,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
376,117.8,29.4,99.0,True,10,16,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
377,117.8,30.3,,False,11,16,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
378,117.8,31.2,100.0,True,12,16,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
379,117.8,32.1,,False,13,16,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
380,117.8,33.0,101.0,True,14,16,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
381,117.8,33.9,,False,15,16,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
382,117.8,34.8,102.0,True,16,16,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
383,117.8,35.7,,False,17,16,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
384,117.8,36.6,103.0,True,18,16,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
385,117.8,37.5,,False,19,16,7066.050082671509,7066.050082671509,1.0,0.0021937857304375674,0.0020335296676062807
386,117.8,39.3,,False,21,16,5695.647946055054,6895.074506255798,0.8260458883928632,0.0017683190811644428,0.0019835134542798396
387,117.8,40.2,104.0,True,22,16,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
388,117.8,41.1,,False,23,16,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
389,117.8,42.0,105.0,True,24,16,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
390,118.6,24.9,,False,5,17,6756.92718078418,8057.799622879181,0.8385573602002554,0.002097812817257269,0.0023249425183100437
391,118.6,25.8,,False,6,17,7999.353822889527,7999.353822889527,1.0,0.002483547111053228,0.0023077043216041832
392,118.6,26.7,,False,7,17,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
393,118.6,27.6,,False,8,17,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
394,118.6,28.5,,False,9,17,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
395,118.6,29.4,,False,10,17,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
396,118.6,30.3,,False,11,17,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
397,118.6,31.2,,False,12,17,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
398,118.6,32.1,,False,13,17,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
399,118.6,33.0,,False,14,17,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
400,118.6,33.9,,False,15,17,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
401,118.6,34.8,,False,16,17,7309.228826034668,7309.228826034668,1.0,0.0022692850618736874,0.0021047762623547244
402,118.6,35.7,,False,17,17,7229.964175737061,7229.964175737061,1.0,0.002244675887481129,0.0020815390326618067
403,118.6,36.6,,False,18,17,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
404,118.6,37.5,,False,19,17,6457.131466449642,7066.050082671509,0.9138247522876815,0.0020047357016893604,0.0020335296676062807
405,118.6,39.3,,False,21,17,3961.0364832788086,6895.074506255798,0.5744733403076384,0.001229776921065113,0.0019835134542798396
406,118.6,40.2,,False,22,17,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
407,118.6,41.1,,False,23,17,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
408,118.6,42.0,,False,24,17,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
409,119.4,25.8,106.0,True,6,18,5992.02160425029,7999.353822889527,0.749063203968374,0.0018603337562119301,0.0023077043216041832
410,119.4,26.7,,False,7,18,7938.947398982178,7938.947398982178,1.0,0.002464792821281112,0.002289896733387888
411,119.4,27.6,107.0,True,8,18,7876.592565884155,7876.592565884155,1.0,0.0024454336118962645,0.00227152414741709
412,119.4,28.5,,False,9,18,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
413,119.4,29.4,108.0,True,10,18,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
414,119.4,30.3,,False,11,18,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
415,119.4,31.2,109.0,True,12,18,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
416,119.4,32.1,,False,13,18,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
417,119.4,33.0,110.0,True,14,18,7462.288858749634,7462.288858749634,1.0,0.0023168053754494223,0.0021496871502919043
418,119.4,33.9,,False,15,18,7386.6758592148435,7386.6758592148435,1.0,0.002293329923467869,0.002127494169999349
419,119.4,35.7,,False,17,18,6215.081774814896,7229.964175737061,0.8596282946562868,0.00192958690521149,0.0020815390326618067
420,119.4,36.6,111.0,True,18,18,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
421,119.4,40.2,112.0,True,22,18,6409.1036135694885,6806.984812172058,0.9415480995504663,0.001989824567876366,0.001957768128458664
422,119.4,41.1,,False,23,18,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
423,119.4,42.0,113.0,True,24,18,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
424,120.2,23.1,,False,3,19,4252.697175413257,8168.762757271454,0.520604809048678,0.0013203283687690031,0.002357693865660339
425,120.2,27.6,,False,8,19,7720.204474060364,7876.592565884155,0.9801452099349212,0.0023968800409139763,0.00227152414741709
426,120.2,28.5,,False,9,19,7812.301994771332,7812.301994771332,1.0,0.0024254734168992218,0.0022525910968524618
427,120.2,29.4,,False,10,19,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
428,120.2,30.3,,False,11,19,7677.966622197205,7677.966622197205,1.0,0.0023837665198353513,0.002213062424863061
429,120.2,31.2,,False,12,19,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
430,120.2,32.1,,False,13,19,7536.051884413391,7536.051884413391,1.0,0.0023397064688809414,0.002171349727446585
431,120.2,33.0,,False,14,19,7461.149846463625,7462.288858749634,0.9998473642192672,0.0023164517480521347,0.0021496871502919043
432,120.2,33.9,,False,15,19,5651.216583984375,7386.6758592148435,0.7650554446537015,0.00175452454433635,0.002127494169999349
433,120.2,36.6,,False,18,19,7148.898803057678,7148.898803057678,1.0,0.002219507645572858,0.0020577882143593177
434,120.2,37.5,,False,19,19,3336.359060019287,7066.050082671509,0.4721674798486409,0.0010358342796686162,0.0020335296676062807
435,120.2,40.2,,False,22,19,3062.4177957114866,6806.984812172058,0.44989343743434795,0.0009507841555419462,0.001957768128458664
436,120.2,41.1,,False,23,19,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
437,120.2,42.0,,False,24,19,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
438,121.0,23.1,,False,3,20,6990.3213948047105,8168.762757271454,0.8557380845198682,0.002170274360877032,0.002357693865660339
439,121.0,24.0,114.0,True,4,20,8097.519393708906,8114.273037817261,0.9979352871131804,0.0025140244252477508,0.0023416070702383727
440,121.0,28.5,,False,9,20,7466.049257614914,7812.301994771332,0.9556785263308868,0.0023179728607169887,0.0022525910968524618
441,121.0,29.4,115.0,True,10,20,7746.088816070434,7746.088816070434,1.0,0.0024049163128734286,0.00223310225314093
442,121.0,31.2,116.0,True,12,20,7607.949470217224,7607.949470217224,1.0,0.002362028402060578,0.0021924765565466218
443,121.0,32.1,,False,13,20,7173.826854179664,7536.051884413391,0.9519343768077145,0.002227247019367157,0.002171349727446585
444,121.0,37.5,,False,19,20,5575.47999983432,7066.050082671509,0.7890518655546184,0.0017310107232288638,0.0020335296676062807
445,121.0,41.1,,False,23,20,6260.12603143573,6717.1860963112185,0.9319566172021814,0.0019435717264704405,0.0019315397526465054
446,121.0,42.0,117.0,True,24,20,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
447,121.8,24.9,,False,5,21,3927.414746441788,8057.799622879181,0.4874053625372307,0.0012193384320022536,0.0023249425183100437
448,121.8,29.4,,False,10,21,5902.520457774186,7746.088816070434,0.762000100686751,0.0018325464725527623,0.00223310225314093
449,121.8,31.2,,False,12,21,4249.902578657265,7607.949470217224,0.5586134076329401,0.0013194607346008478,0.0021924765565466218
450,121.8,39.3,,False,21,21,4614.687651165908,6895.074506255798,0.6692730654293977,0.0014327149965128346,0.0019835134542798396
451,121.8,41.1,,False,23,21,5746.080081743149,6717.1860963112185,0.8554296396371454,0.0017839766689728503,0.0019315397526465054
452,121.8,42.0,,False,24,21,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
453,122.6,40.2,118.0,True,22,22,6806.984812172058,6806.984812172058,1.0,0.002113354133290046,0.001957768128458664
454,122.6,41.1,,False,23,22,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
455,122.6,42.0,119.0,True,24,22,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
456,123.4,40.2,,False,22,23,6656.975127475738,6806.984812172058,0.9779623888056755,0.0020667808565846815,0.001957768128458664
457,123.4,41.1,,False,23,23,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
458,123.4,42.0,,False,24,23,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
459,124.2,40.2,120.0,True,22,24,5966.926275257981,6806.984812172058,0.8765887452235962,0.0018525424479138223,0.001957768128458664
460,124.2,41.1,,False,23,24,6717.1860963112185,6717.1860963112185,1.0,0.002085474463720446,0.0019315397526465054
461,124.2,42.0,121.0,True,24,24,3324.389859362854,3324.389859362854,1.0,0.0010321182203005656,0.0019048347983026304
462,125.0,38.4,,False,20,25,885.0054381197014,3490.724524550476,0.2535305871017334,0.0002747662808487494,0.00200876937783612
463,125.0,40.2,,False,22,25,3403.5026714434507,3403.5026714434507,1.0,0.0010566802537147956,0.001957768128458664
464,125.0,41.1,,False,23,25,3358.6050891026002,3358.6050891026002,1.0,0.0010427409701945656,0.0019315397526465054
465,125.0,42.0,,False,24,25,1662.2016015775453,1662.2016015775453,1.0,0.0005160611815636365,0.0019048347983026304
