year,method,threshold_c,mae,bias,outcome,subset
2012,interpolation,20.5,0.021385543436074916,0.018836934500170367,A,all
2012,interpolation,20.75,0.021092232485985074,0.019337743796021354,A,all
2012,interpolation,21.0,0.022535374166064593,0.020840410826482848,A,all
2012,interpolation,21.25,0.022398997899355313,0.020497325594220267,A,all
2012,interpolation,21.5,0.02379947302469145,0.022046957179423052,A,all
2012,interpolation,21.75,0.02400598737988016,0.02222730289075762,A,all
2012,interpolation,22.0,0.02523678325363309,0.023097831319793576,A,all
2012,interpolation,22.25,0.024491421829902726,0.022060092105473262,A,all
2012,interpolation,22.5,0.025329811595711876,0.02247199163566729,A,all
2012,interpolation,22.75,0.025231343840556145,0.021281541730320912,A,all
2012,interpolation,23.0,0.025520461864954474,0.020743661339862995,A,all
2012,interpolation,23.25,0.02457816318629358,0.018144498323541067,A,all
2012,interpolation,23.5,0.02421436568159209,0.01556575042230518,A,all
2012,interpolation,23.75,0.02276892029347688,0.014253649952428775,A,all
2012,interpolation,24.0,0.019375875379821286,0.010823351496811585,A,all
2012,interpolation,24.25,0.01809357372364741,0.006368778171381262,A,all
2012,interpolation,24.5,0.016420172093830326,-0.00022924618354398796,A,all
2012,interpolation,24.75,0.017205089399894288,-0.006170549252032299,A,all
2012,interpolation,25.0,0.0173715463942999,-0.010988916410189108,A,all
2012,interpolation,25.25,0.01979670032583305,-0.015883346094234668,A,all
2012,interpolation,25.5,0.023481123437266622,-0.022215853990155868,A,all
2012,interpolation,25.75,0.025630049215488015,-0.02459329180571332,A,all
2012,interpolation,26.0,0.02437396528437127,-0.024162329096419088,A,all
2012,interpolation,26.25,0.025882088407261184,-0.025881931431002602,A,all
2012,interpolation,26.5,0.025575640465912392,-0.025575640465912392,A,all
2012,interpolation,26.75,0.023490103905073417,-0.023490103905073417,A,all
2012,interpolation,27.0,0.019046571015397053,-0.01898348537487358,A,all
2012,interpolation,27.25,0.014548856675577301,-0.014548856675577301,A,all
2012,interpolation,27.5,0.01013006732761001,-0.01013006732761001,A,all
2012,interpolation,27.75,0.007227714293075946,-0.007227714293075946,A,all
2012,interpolation,28.0,0.004090562743791943,-0.004090562743791943,A,all
2012,interpolation,28.25,0.002297888192744127,-0.002297888192744127,A,all
2012,interpolation,28.5,0.0010834183988375976,-0.0010834183988375976,A,all
2012,mean,9.5,0.0059713095593180235,0.0010266099255944808,A,all
2012,mean,9.75,0.00686282838695243,0.001133106903394049,A,all
2012,mean,10.0,0.00762831529711748,0.0013040413183307172,A,all
2012,mean,10.25,0.00862103366196641,0.0015171771289277617,A,all
2012,mean,10.5,0.009663946838083429,0.0013312748302581237,A,all
2012,mean,10.75,0.010728187873156061,0.0013325663504091326,A,all
2012,mean,11.0,0.011419444521401546,0.001106064289687214,A,all
2012,mean,11.25,0.012690287652022986,0.0006332422865387487,A,all
2012,mean,11.5,0.013806153689084345,3.0430326528150457e-05,A,all
2012,mean,11.75,0.014539935151095565,-0.0005556389168609394,A,all
2012,mean,12.0,0.0159186474226591,-0.0007403871021103912,A,all
2012,mean,12.25,0.016917082156268783,-0.0014465551965809603,A,all
2012,mean,12.5,0.01783304061606199,-0.0021117219417729816,A,all
2012,mean,12.75,0.018771676114016783,-0.0031624906272353236,A,all
2012,mean,13.0,0.01947733953705001,-0.00371253129351656,A,all
2012,mean,13.25,0.020498184737943438,-0.004805914111710362,A,all
2012,mean,13.5,0.021356371410474362,-0.005530258003278061,A,all
2012,mean,13.75,0.022323028603505102,-0.006092733885770182,A,all
2012,mean,14.0,0.02328409598907018,-0.007066638136612608,A,all
2012,mean,14.25,0.023677994236649024,-0.007321010068071845,A,all
2012,mean,14.5,0.024251348688239926,-0.007792598651626292,A,all
2012,mean,14.75,0.02545983988569008,-0.008720598496110567,A,all
2012,mean,15.0,0.025899372965366967,-0.00871254292964961,A,all
2012,mean,15.25,0.026682903666141827,-0.00880599184128738,A,all
2012,mean,15.5,0.027680415279960884,-0.008334769471584434,A,all
2012,mean,15.75,0.028838298541417173,-0.008193807071880633,A,all
2012,mean,16.0,0.02952003843462485,-0.008530570344600025,A,all
2012,mean,16.25,0.03012939987383756,-0.009434622185378758,A,all
2012,mean,16.5,0.029899981208242277,-0.00987438391171018,A,all
2012,mean,16.75,0.03030092510112781,-0.010639591633533832,A,all
2012,mean,17.0,0.029813552090675256,-0.011069163029537527,A,all
2012,mean,17.25,0.02977036982133434,-0.010946393045324758,A,all
2012,mean,17.5,0.029578425181219628,-0.011812735144163242,A,all
2012,mean,17.75,0.028040872413637844,-0.011669052465805116,A,all
2012,mean,18.0,0.027265684582095547,-0.01136737457860245,A,all
2012,mean,18.25,0.027068535799380903,-0.010393936337794821,A,all
2012,mean,18.5,0.026627823101046416,-0.009826685095373487,A,all
2012,mean,18.75,0.02603910405269756,-0.008182832369082115,A,all
2012,mean,19.0,0.02476804969466574,-0.0065813038634042476,A,all
2012,mean,19.25,0.02562267135628728,-0.005550976260811582,A,all
2012,mean,19.5,0.02620554428589683,-0.0049716796934683545,A,all
2012,mean,19.75,0.026879197283841888,-0.004290934136988038,A,all
2012,mean,20.0,0.02903934468740732,-0.0029854657128189238,A,all
2012,mean,20.25,0.031384065378839726,-0.0019058966466410047,A,all
2012,mean,20.5,0.03217518884393639,-3.846987087971083e-05,A,all
2012,mean,20.75,0.034257657750543215,0.0013320356647807821,A,all
2012,mean,21.0,0.03473389238064468,0.002716857726032687,A,all
2012,mean,21.25,0.035752765474041145,0.003743098825537349,A,all
2012,mean,21.5,0.03754551503759228,0.005503486130914954,A,all
2012,mean,21.75,0.03899734883076072,0.00684626641363244,A,all
2012,mean,22.0,0.04054486881815086,0.008207597665172836,A,all
2012,mean,22.25,0.040234861890677626,0.0085564302365708,A,all
2012,mean,22.5,0.04174950215348353,0.009674505828703767,A,all
2012,mean,22.75,0.04360212114062476,0.009765762280040913,A,all
2012,mean,23.0,0.04688501529993846,0.010340474630939974,A,all
2012,mean,23.25,0.04857401528831965,0.011205087489933626,A,all
2012,mean,23.5,0.05061393103099667,0.011130385236393564,A,all
2012,mean,23.75,0.051278309213270035,0.011828472762507349,A,all
2012,mean,24.0,0.051833922011955545,0.012357939052853165,A,all
2012,mean,24.25,0.0548342724191721,0.013803270706350805,A,all
2012,mean,24.5,0.05571637494881628,0.014414072660523235,A,all
2012,mean,24.75,0.056385000926711136,0.014332746725663972,A,all
2012,mean,25.0,0.056892147207926826,0.016074994161149044,A,all
2012,mean,25.25,0.056989347826718606,0.017712260546871625,A,all
2012,mean,25.5,0.05545124319631756,0.016107039712706255,A,all
2012,mean,25.75,0.0526065549521923,0.01590963998048232,A,all
2012,mean,26.0,0.04880797943887439,0.014358420013340797,A,all
2012,mean,26.25,0.045204136461713396,0.012269578189475919,A,all
2012,mean,26.5,0.04124392999489728,0.009690335157079906,A,all
2012,mean,26.75,0.036978515092648725,0.00862253134029706,A,all
2012,mean,27.0,0.0312556655389104,0.007484220465008798,A,all
2012,mean,27.25,0.025798028596871723,0.006167222847824265,A,all
2012,mean,27.5,0.020584561648848202,0.005160369348674353,A,all
2012,mean,27.75,0.015444642592176358,0.003663227835243176,A,all
2012,mean,28.0,0.010845811378410264,0.003149414544675459,A,all
2012,mean,28.25,0.007142613337919358,0.0024134565859175506,A,all
2012,mean,28.5,0.0037317736538895058,0.001630976858281549,A,all
2012,simple,9.5,0.0011513862494365776,7.697812183027623e-06,A,all
2012,simple,9.75,0.0014361940786140083,-7.205806190330878e-05,A,all
2012,simple,10.0,0.001534754828434429,0.00013253321963281896,A,all
2012,simple,10.25,0.0016345005228562781,1.0197095402312697e-05,A,all
2012,simple,10.5,0.0014046062051469327,0.00023643176579876018,A,all
2012,simple,10.75,0.0020453311462085206,3.054962156403846e-05,A,all
2012,simple,11.0,0.002068926220486266,-0.0002945991553518052,A,all
2012,simple,11.25,0.002369976673103482,-0.0007013832409255663,A,all
2012,simple,11.5,0.0024024135217281116,-0.0008305443766356094,A,all
2012,simple,11.75,0.0025672953945413144,-0.0010244111223743052,A,all
2012,simple,12.0,0.002671127540112755,-0.00119662998517718,A,all
2012,simple,12.25,0.0031588864365508108,-0.0007121954350458305,A,all
2012,simple,12.5,0.0036117608301073825,-0.0004940044164532966,A,all
2012,simple,12.75,0.0033682081872812627,-0.00023570956811023915,A,all
2012,simple,13.0,0.003180731254214815,7.836220235266538e-05,A,all
2012,simple,13.25,0.0034806664147811555,-5.387245249590636e-05,A,all
2012,simple,13.5,0.004059322157018077,-0.00040691383338978417,A,all
2012,simple,13.75,0.004805736558806587,0.0003336804788312368,A,all
2012,simple,14.0,0.005367406281133631,-0.00017465924683516686,A,all
2012,simple,14.25,0.005816726432945951,-0.00040785034686795083,A,all
2012,simple,14.5,0.006248631381547152,-0.00014725572120055031,A,all
2012,simple,14.75,0.006526296465763967,0.00028159011699523915,A,all
2012,simple,15.0,0.006400308710471839,-0.00043876391648152435,A,all
2012,simple,15.25,0.007218151982158465,-7.733935091211604e-06,A,all
2012,simple,15.5,0.0073614146517281724,0.00029473610560726054,A,all
2012,simple,15.75,0.007687339961475124,0.001597925223699454,A,all
2012,simple,16.0,0.00777300377662125,0.002431869110674077,A,all
2012,simple,16.25,0.007746865330287391,0.0024899626808370023,A,all
2012,simple,16.5,0.007569146745172857,0.0027605028039111995,A,all
2012,simple,16.75,0.007613568050662933,0.0018789572456607763,A,all
2012,simple,17.0,0.008457142804564272,0.0024167182498887625,A,all
2012,simple,17.25,0.008457066530999187,0.0027886911336508172,A,all
2012,simple,17.5,0.008367547534669489,0.0010201862809433703,A,all
2012,simple,17.75,0.008276826886746733,0.002389100587411747,A,all
2012,simple,18.0,0.00894770072669799,0.00021600784856371956,A,all
2012,simple,18.25,0.009463182847458987,0.0006504329008611055,A,all
2012,simple,18.5,0.00877573703173267,0.0005401163696518988,A,all
2012,simple,18.75,0.008955921167049711,9.571047786717975e-05,A,all
2012,simple,19.0,0.010348388606295616,-0.0013184349632297525,A,all
2012,simple,19.25,0.009878512472121107,-0.00015915184628302015,A,all
2012,simple,19.5,0.010701807016015573,-0.0006520746624726001,A,all
2012,simple,19.75,0.010951567367972183,-0.0006226227569088963,A,all
2012,simple,20.0,0.011029719050434606,-0.0015045252583391125,A,all
2012,simple,20.25,0.012862877877892245,-0.0034785246992819403,A,all
2012,simple,20.5,0.013102953368031285,-0.0023824276369634194,A,all
2012,simple,20.75,0.012286498532436461,-0.002337264640072497,A,all
2012,simple,21.0,0.012119564200130002,-0.0019689638279003735,A,all
2012,simple,21.25,0.011868880850908828,-0.0013766778877983639,A,all
2012,simple,21.5,0.01084594835502172,-0.00015234348432163094,A,all
2012,simple,21.75,0.010699968128939613,9.11981737743711e-05,A,all
2012,simple,22.0,0.012914415875664588,0.0010022396756520218,A,all
2012,simple,22.25,0.012968502609830172,-4.987961386656695e-05,A,all
2012,simple,22.5,0.01227451182245975,0.0007326561808481256,A,all
2012,simple,22.75,0.013281330951057976,0.0017522644020333785,A,all
2012,simple,23.0,0.011802763641249298,0.00026037876007083274,A,all
2012,simple,23.25,0.010718934481217976,0.00012024303014669567,A,all
2012,simple,23.5,0.012529076491850484,-0.0005935267769619943,A,all
2012,simple,23.75,0.010828919305669675,0.0009234101956947803,A,all
2012,simple,24.0,0.010842873627111171,-3.8680002937370754e-05,A,all
2012,simple,24.25,0.01218129781082391,0.0005856610731117296,A,all
2012,simple,24.5,0.012091736943106416,-0.0005371770742577433,A,all
2012,simple,24.75,0.011587611065956615,-0.0012414973035829765,A,all
2012,simple,25.0,0.014100584902764687,0.0020316017590711493,A,all
2012,simple,25.25,0.016037546733622992,0.0019689912022858263,A,all
2012,simple,25.5,0.014118474511122641,0.0010158712490568053,A,all
2012,simple,25.75,0.012589631356365776,0.0011674347438083794,A,all
2012,simple,26.0,0.011952276783500642,0.0015001140448267407,A,all
2012,simple,26.25,0.011018541665334591,0.0017401429819973733,A,all
2012,simple,26.5,0.00945500040054585,7.019387431911357e-05,A,all
2012,simple,26.75,0.009736536472694426,-0.00022785336608499197,A,all
2012,simple,27.0,0.008078920128548097,-0.00042328196261091694,A,all
2012,simple,27.25,0.007261180422691854,0.0005158368576912274,A,all
2012,simple,27.5,0.005586473457052485,0.0006183242751355574,A,all
2012,simple,27.75,0.004838139477256768,0.0006275082894644881,A,all
2012,simple,28.0,0.0032898453031790288,0.0006045191495130351,A,all
2012,simple,28.25,0.001967855912433602,0.00019767304981590435,A,all
2012,simple,28.5,0.0013237161110519887,1.4064239863909474e-05,A,all
2012,variogram,9.5,0.0011902287677194364,-2.6879168582652193e-05,A,all
2012,variogram,9.75,0.001487327345837471,-0.00010639907710708414,A,all
2012,variogram,10.0,0.0015893473220900975,9.990465115446185e-05,A,all
2012,variogram,10.25,0.0016753556902572159,-7.884876058137847e-06,A,all
2012,variogram,10.5,0.0014616394110040926,0.00023241774308762407,A,all
2012,variogram,10.75,0.002098372807738305,2.2997777816350777e-05,A,all
2012,variogram,11.0,0.0021380865745769177,-0.00031305154412557165,A,all
2012,variogram,11.25,0.0023965661776198786,-0.0007220842082277084,A,all
2012,variogram,11.5,0.0024603387798898856,-0.000873402619821653,A,all
2012,variogram,11.75,0.002603295497355202,-0.0010652212624758363,A,all
2012,variogram,12.0,0.0026437924507283733,-0.0012225049742935125,A,all
2012,variogram,12.25,0.0030456629841334876,-0.0007098694070539483,A,all
2012,variogram,12.5,0.0034995386349489545,-0.0005025134495847366,A,all
2012,variogram,12.75,0.0032896669166833955,-0.00024340879232194378,A,all
2012,variogram,13.0,0.003144990420957224,5.3191907995609574e-05,A,all
2012,variogram,13.25,0.00339724459207732,-5.9070080594126305e-05,A,all
2012,variogram,13.5,0.004018492893488768,-0.0004299630883977895,A,all
2012,variogram,13.75,0.00479254480670304,0.00028800739293678533,A,all
2012,variogram,14.0,0.005253745746638889,-0.0002096535637279229,A,all
2012,variogram,14.25,0.005653063147106535,-0.00042972759528147643,A,all
2012,variogram,14.5,0.006165628886397735,-0.0001860999419622349,A,all
2012,variogram,14.75,0.006425860611108689,0.00023348089858082397,A,all
2012,variogram,15.0,0.00630017702551173,-0.0004777906063614852,A,all
2012,variogram,15.25,0.007245947098607042,-5.631432003780826e-05,A,all
2012,variogram,15.5,0.007337562481521673,0.00027116341705592814,A,all
2012,variogram,15.75,0.007648896229972501,0.0015456698052875653,A,all
2012,variogram,16.0,0.00750389345616631,0.002325842259647127,A,all
2012,variogram,16.25,0.007757919833082314,0.002367993499920703,A,all
2012,variogram,16.5,0.0077470819714989675,0.002689127995579897,A,all
2012,variogram,16.75,0.007805008496627284,0.0018648962156369254,A,all
2012,variogram,17.0,0.008687394660962876,0.002328206212840874,A,all
2012,variogram,17.25,0.008348623234479028,0.002687902568686096,A,all
2012,variogram,17.5,0.008457336984923508,0.0009155517050789568,A,all
2012,variogram,17.75,0.008246703060146457,0.0020996734597997675,A,all
2012,variogram,18.0,0.008819406137580752,6.75251284625295e-05,A,all
2012,variogram,18.25,0.009195107289537702,0.0004971825049882259,A,all
2012,variogram,18.5,0.00863226610539145,0.00037545641949076816,A,all
2012,variogram,18.75,0.008799058943857069,-4.139840461273662e-05,A,all
2012,variogram,19.0,0.010145202066398845,-0.0013795776663307602,A,all
2012,variogram,19.25,0.00972732727548404,-0.00019901608039101824,A,all
2012,variogram,19.5,0.010801357485229387,-0.0006588360844938585,A,all
2012,variogram,19.75,0.011110754433287342,-0.0005814759646896075,A,all
2012,variogram,20.0,0.011223545507884743,-0.0014357885395037174,A,all
2012,variogram,20.25,0.01277243665727718,-0.0033872391363142847,A,all
2012,variogram,20.5,0.013066237749864804,-0.0022504120202692488,A,all
2012,variogram,20.75,0.012115703696089547,-0.0021064770291896527,A,all
2012,variogram,21.0,0.011942293205846624,-0.0016668360697344173,A,all
2012,variogram,21.25,0.011583464480515329,-0.0010510810484230472,A,all
2012,variogram,21.5,0.010504408015346635,0.0002459645442635854,A,all
2012,variogram,21.75,0.010517794574989478,0.0005007195689981557,A,all
2012,variogram,22.0,0.012556233989393638,0.0014504369374946462,A,all
2012,variogram,22.25,0.01259246608289713,0.00046602847604375845,A,all
2012,variogram,22.5,0.011721063596807678,0.0012767820989404784,A,all
2012,variogram,22.75,0.012676177755577797,0.002342207344853751,A,all
2012,variogram,23.0,0.012187516838075821,0.0008990791576007424,A,all
2012,variogram,23.25,0.010807529919160777,0.0007611078740214263,A,all
2012,variogram,23.5,0.012699094622174195,1.4757041553339843e-05,A,all
2012,variogram,23.75,0.010757634706599087,0.001469646559768132,A,all
2012,variogram,24.0,0.011320990999850225,0.0006073002782039713,A,all
2012,variogram,24.25,0.01218062756506804,0.0012220018594044123,A,all
2012,variogram,24.5,0.012212814270863894,0.0001660230694504348,A,all
2012,variogram,24.75,0.011035843110136065,-0.0005304391597242823,A,all
2012,variogram,25.0,0.013431317683096975,0.002611145581495696,A,all
2012,variogram,25.25,0.014708380785456976,0.002567785658970057,A,all
2012,variogram,25.5,0.013124100174247727,0.001414547804513562,A,all
2012,variogram,25.75,0.011598069107485542,0.0014639402548122101,A,all
2012,variogram,26.0,0.011215254885334057,0.0017331829383203199,A,all
2012,variogram,26.25,0.010567872321190453,0.0017797846324251233,A,all
2012,variogram,26.5,0.009216205579090421,0.00011996497351592604,A,all
2012,variogram,26.75,0.009847098509527643,-0.0003049978647948522,A,all
2012,variogram,27.0,0.008247203405817074,-0.0005762018811194723,A,all
2012,variogram,27.25,0.007337896715316069,0.0003255070801571733,A,all
2012,variogram,27.5,0.005375696229887824,0.0004749304163280037,A,all
2012,variogram,27.75,0.004640174149035739,0.00045429505274113623,A,all
2012,variogram,28.0,0.003167070971066248,0.0004945171721206758,A,all
2012,variogram,28.25,0.001904397588106408,0.00017778981131362826,A,all
2012,variogram,28.5,0.0012876785683465823,7.58873027531347e-06,A,all
2013,graph,9.5,0.0010495560370631487,0.00028263396225255305,A,all
2013,graph,9.75,0.001302309019735847,0.0003349813331510368,A,all
2013,graph,10.0,0.0013810994287095388,0.00014655673540323237,A,all
2013,graph,10.25,0.0016310914534253577,0.0001968255786700916,A,all
2013,graph,10.5,0.0019147547683999709,0.0004943158741839334,A,all
2013,graph,10.75,0.0016952054011426618,0.00038151723280039734,A,all
2013,graph,11.0,0.001432944679646441,0.00041377032100006777,A,all
2013,graph,11.25,0.0018339208551349372,9.973325663022983e-05,A,all
2013,graph,11.5,0.0015281560086664568,0.00038241446285090726,A,all
2013,graph,11.75,0.0021240954692989212,0.0005785606915947437,A,all
2013,graph,12.0,0.0026939260150706727,0.0002906418031240429,A,all
2013,graph,12.25,0.0027411732314157715,0.0002502568687344475,A,all
2013,graph,12.5,0.002968939254997765,0.0006470966262897734,A,all
2013,graph,12.75,0.0037158725615842243,0.0010970115900783522,A,all
2013,graph,13.0,0.003928784720590077,0.001430904406830215,A,all
2013,graph,13.25,0.004152933089312107,0.001135752641512099,A,all
2013,graph,13.5,0.004601638213145795,0.0012003505009934958,A,all
2013,graph,13.75,0.0049702039140163,0.0017284242731832554,A,all
2013,graph,14.0,0.00525561734992016,0.0015651943864622134,A,all
2013,graph,14.25,0.005383323561201276,0.0015704381327261423,A,all
2013,graph,14.5,0.006077857699405396,0.001665108101567226,A,all
2013,graph,14.75,0.006485620208708684,0.002068091327346456,A,all
2013,graph,15.0,0.006678390534611043,0.0010156948048696689,A,all
2013,graph,15.25,0.006924742565706699,0.00018285005099735456,A,all
2013,graph,15.5,0.007161629313637609,-0.0002502473264558005,A,all
2013,graph,15.75,0.006994814064047647,0.0001020389295246969,A,all
2013,graph,16.0,0.007209905820828249,-0.00068742861309687,A,all
2013,graph,16.25,0.007521037412896791,0.00011792344025099288,A,all
2013,graph,16.5,0.007889235182040667,0.00026657149321017486,A,all
2013,graph,16.75,0.00885754508892492,0.001407803031669423,A,all
2013,graph,17.0,0.009079071318983641,0.0024573659879426695,A,all
2013,graph,17.25,0.00905012897136709,0.0022687946716037958,A,all
2013,graph,17.5,0.008976003616424704,0.0011414604750375672,A,all
2013,graph,17.75,0.00973983038018517,-0.00048797013710404633,A,all
2013,graph,18.0,0.01028522607414869,-0.0015824934906137327,A,all
2013,graph,18.25,0.00943224423761236,-0.001181013872417459,A,all
2013,graph,18.5,0.009262399789541157,-0.00032201063766560805,A,all
2013,graph,18.75,0.01002648465239505,-0.000590803169661896,A,all
2013,graph,19.0,0.010425110013713103,-8.15828263340742e-05,A,all
2013,graph,19.25,0.009806552854298751,-0.0010996681145079492,A,all
2013,graph,19.5,0.010136927910665281,-0.0009304534325714841,A,all
2013,graph,19.75,0.010221206746007102,-0.000690622779665527,A,all
2013,graph,20.0,0.010362224828240237,-0.0011141255100887474,A,all
2013,graph,20.25,0.011003048602352095,-0.0013058854358575763,A,all
2013,graph,20.5,0.01109847432616011,-0.0014485614836150743,A,all
2013,graph,20.75,0.01146817156320657,-0.0010784183707696494,A,all
2013,graph,21.0,0.011685546230877947,-0.0016742882486157351,A,all
2013,graph,21.25,0.012957092361481548,-0.0023819545470054504,A,all
2013,graph,21.5,0.012757770630054255,-0.0015088145812541592,A,all
2013,graph,21.75,0.012981852984610008,-0.00025191547318151433,A,all
2013,graph,22.0,0.013534269374444475,-0.0002551770605665786,A,all
2013,graph,22.25,0.014200782594302387,0.0007796195033473984,A,all
2013,graph,22.5,0.01418245584813293,0.0024163322928680902,A,all
2013,graph,22.75,0.013173938565429933,0.004141949620638728,A,all
2013,graph,23.0,0.012584663860031311,0.003983917596221436,A,all
2013,graph,23.25,0.014381735621798472,0.005247396619163931,A,all
2013,graph,23.5,0.014393391615363687,0.006134199227426099,A,all
2013,graph,23.75,0.015733207593769883,0.007273864910483922,A,all
2013,graph,24.0,0.014710963647259162,0.007202754741797694,A,all
2013,graph,24.25,0.013406274706319053,0.006121576474031121,A,all
2013,graph,24.5,0.01405100419466153,0.0034714689453272086,A,all
2013,graph,24.75,0.013051765555142073,0.0014460922523338437,A,all
2013,graph,25.0,0.014310878266136105,0.0003485489316909101,A,all
2013,graph,25.25,0.014920208997415288,-0.0002776800485987965,A,all
2013,graph,25.5,0.012271235484980375,0.00014764966934082755,A,all
2013,graph,25.75,0.013563992844449915,-0.0013262887328464375,A,all
2013,graph,26.0,0.013217985104135343,-0.002956892783701721,A,all
2013,graph,26.25,0.011748192698714266,-0.0027525801972027183,A,all
2013,graph,26.5,0.012268344059135404,-0.004355624120714133,A,all
2013,graph,26.75,0.011607025610336946,-0.005239761301433815,A,all
2013,graph,27.0,0.009611453128204705,-0.004249418130703483,A,all
2013,graph,27.25,0.008272633336570695,-0.0018350959980316928,A,all
2013,graph,27.5,0.00611913645436776,-0.0004483042983103349,A,all
2013,graph,27.75,0.00483598267084188,0.0003494441573970986,A,all
2013,graph,28.0,0.004095613350961659,0.0012003420999188482,A,all
2013,graph,28.25,0.0031610540828197475,0.00014673386195003733,A,all
2013,graph,28.5,0.001685718654959054,0.00016150761909755187,A,all
2013,interpolation,9.5,0.0011795853489972499,0.0011795853489972499,A,all
2013,interpolation,9.75,0.001473696644308205,0.001473696644308205,A,all
2013,interpolation,10.0,0.0015399896450305213,0.0014878273721636956,A,all
2013,interpolation,10.25,0.0017409773917040929,0.0017409773917040929,A,all
2013,interpolation,10.5,0.0020111938191439186,0.0020111938191439186,A,all
2013,interpolation,10.75,0.0021143445841661323,0.0021143445841661323,A,all
2013,interpolation,11.0,0.002215197581973074,0.002215197581973074,A,all
2013,interpolation,11.25,0.002423492178722107,0.002423492178722107,A,all
2013,interpolation,11.5,0.0028696827579816984,0.0028696827579816984,A,all
2013,interpolation,11.75,0.0030303008205191453,0.0029360431137145314,A,all
2013,interpolation,12.0,0.0034256184582939536,0.0032602688522770165,A,all
2013,interpolation,12.25,0.003917237211267927,0.0038897008943047915,A,all
2013,interpolation,12.5,0.004958349006374691,0.0048369098916147294,A,all
2013,interpolation,12.75,0.005932822920650896,0.005803358981152256,A,all
2013,interpolation,13.0,0.0066801032684698025,0.006447081518523486,A,all
2013,interpolation,13.25,0.006586769814394016,0.006307029764474465,A,all
2013,interpolation,13.5,0.007365970332236117,0.007140564095195845,A,all
2013,interpolation,13.75,0.007766081217970417,0.0076823077811152655,A,all
2013,interpolation,14.0,0.008144211631397046,0.007962765884536812,A,all
2013,interpolation,14.25,0.007650609337734268,0.007428656082179502,A,all
2013,interpolation,14.5,0.008252849022769878,0.008028455652259655,A,all
2013,interpolation,14.75,0.009013795192723944,0.00864503584964279,A,all
2013,interpolation,15.0,0.009048126211528689,0.008424728462019715,A,all
2013,interpolation,15.25,0.009424809526623364,0.00891711623973418,A,all
2013,interpolation,15.5,0.009626564641747283,0.008915008999856215,A,all
2013,interpolation,15.75,0.00967862640153882,0.009264239999658632,A,all
2013,interpolation,16.0,0.009486326022691791,0.008913139867124506,A,all
2013,interpolation,16.25,0.010247475680126161,0.009471186981642144,A,all
2013,interpolation,16.5,0.010028005056057875,0.0089309939748744,A,all
2013,interpolation,16.75,0.01126422379648936,0.010486037197263903,A,all
2013,interpolation,17.0,0.012884281671947809,0.012460950842480492,A,all
2013,interpolation,17.25,0.013206851294363645,0.012441512164549279,A,all
2013,interpolation,17.5,0.012662739761620946,0.011494928335774313,A,all
2013,interpolation,17.75,0.011560546362298299,0.010594347593880423,A,all
2013,interpolation,18.0,0.011900452136279068,0.010386232002177857,A,all
2013,interpolation,18.25,0.012619193270596093,0.011428496503661309,A,all
2013,interpolation,18.5,0.013257340270837319,0.012324074792567885,A,all
2013,interpolation,18.75,0.014023282595879224,0.012173889945726712,A,all
2013,interpolation,19.0,0.012728777495443594,0.011564438810203912,A,all
2013,interpolation,19.25,0.01262723282879144,0.011142817624632595,A,all
2013,interpolation,19.5,0.014040071515339278,0.011990850297471893,A,all
2013,interpolation,19.75,0.01416689946480222,0.012220721986433944,A,all
2013,interpolation,20.0,0.014949829664523026,0.013566609291333395,A,all
2013,interpolation,20.25,0.01678869532622994,0.014888621181750605,A,all
2013,interpolation,20.5,0.01797979695985768,0.01582264355316522,A,all
2013,interpolation,20.75,0.01853616161755799,0.017044362544547473,A,all
2013,interpolation,21.0,0.01983191052802358,0.01834641035277414,A,all
2013,interpolation,21.25,0.021578109987605554,0.019014916665671216,A,all
2013,interpolation,21.5,0.02373594587854593,0.020547007242358053,A,all
2013,interpolation,21.75,0.02595574601022647,0.021243148164755473,A,all
2013,interpolation,22.0,0.02833206456934614,0.024133547049707705,A,all
2013,interpolation,22.25,0.030290534491680385,0.02680081070876203,A,all
2013,interpolation,22.5,0.03250798125184033,0.029590630081373068,A,all
2013,interpolation,22.75,0.03530733596067113,0.03186827329918654,A,all
2013,interpolation,23.0,0.03494243464854107,0.031489316996460036,A,all
2013,interpolation,23.25,0.03397651420103764,0.030267663390594862,A,all
2013,interpolation,23.5,0.030937137323720717,0.026163594693325996,A,all
2013,interpolation,23.75,0.028714073613736863,0.022581506290676262,A,all
2013,interpolation,24.0,0.024078674607866796,0.018420235670601783,A,all
2013,interpolation,24.25,0.017245277363344785,0.011509188516247952,A,all
2013,interpolation,24.5,0.014313465945138331,0.00283136423020836,A,all
2013,interpolation,24.75,0.014711276099244672,-0.007008064573498118,A,all
2013,interpolation,25.0,0.019952663065184912,-0.015611968133369522,A,all
2013,interpolation,25.25,0.025255513869467925,-0.02280550151734435,A,all
2013,interpolation,25.5,0.02809047957808865,-0.02736315845673169,A,all
2013,interpolation,25.75,0.03173136663021936,-0.031362726008066825,A,all
2013,interpolation,26.0,0.03232664636746987,-0.03222632412616932,A,all
2013,interpolation,26.25,0.03239185143297472,-0.03231339061982616,A,all
2013,interpolation,26.5,0.03006983626665299,-0.03006983626665299,A,all
2013,interpolation,26.75,0.02630191941922798,-0.02630191941922798,A,all
2013,interpolation,27.0,0.0213435154092198,-0.0213435154092198,A,all
2013,interpolation,27.25,0.017018580764887953,-0.017018580764887953,A,all
