basis,year,analysis_role,bandwidth_km,total_effect,structured_component,residual_component
latitude_longitude,2014,held_out,1006.39812,0.0017858475343076237,-0.0747953363800061,0.07658118391431316
latitude_longitude,2014,held_out,2012.796241,-0.015194974421261267,-0.0797374955015384,0.06454252108027743
latitude_longitude,2015,development,125.799765,-0.12307942713081617,-0.060246496664623096,-0.06283293046619343
latitude_longitude,2015,development,251.59953,-0.16661662497585855,-0.10665824395582173,-0.05995838102003642
latitude_longitude,2015,development,503.19906,-0.22276200194116377,-0.18221440500732933,-0.040547596933834404
latitude_longitude,2015,development,1006.39812,-0.27098200915203546,-0.24844910871896386,-0.02253290043307234
latitude_longitude,2015,development,2012.796241,-0.2946707833290038,-0.2776699610694809,-0.017000822259522933
latitude_longitude,2016,held_out,125.799765,0.07912357863129701,0.005170350420926273,0.07395322821036991
latitude_longitude,2016,held_out,251.59953,0.08252566992165716,-0.004656569580805178,0.08718223950246284
latitude_longitude,2016,held_out,503.19906,0.07206136471425556,-0.03134607290260149,0.10340743761685693
latitude_longitude,2016,held_out,1006.39812,0.03373301473450221,-0.06109048591680885,0.09482350065131089
latitude_longitude,2016,held_out,2012.796241,0.009219372640083887,-0.07473414652422408,0.08395351916430839
latitude_longitude,2017,held_out,125.799765,-0.031226640591833475,-0.026838930601523852,-0.004387709990310007
latitude_longitude,2017,held_out,251.59953,-0.03188029811436199,-0.049149544050007564,0.017269245935645206
latitude_longitude,2017,held_out,503.19906,-0.04596668137392387,-0.08616232390208083,0.040195642528157514
latitude_longitude,2017,held_out,1006.39812,-0.09289706397486924,-0.12872659507285159,0.03582953109798168
latitude_longitude,2017,held_out,2012.796241,-0.12391302360063723,-0.1529582440696465,0.02904522046900941
latitude_longitude,2018,held_out,125.799765,-0.09383054467694925,-0.040597426035100415,-0.053233118641849236
latitude_longitude,2018,held_out,251.59953,-0.11276327190304945,-0.06595295760035885,-0.04681031430269015
latitude_longitude,2018,held_out,503.19906,-0.13352527855588656,-0.11314333534371801,-0.020381943212168536
latitude_longitude,2018,held_out,1006.39812,-0.19448298934705746,-0.18116136434347055,-0.013321625003587296
latitude_longitude,2018,held_out,2012.796241,-0.23857265439347672,-0.22391057312021104,-0.014662081273265565
latitude_longitude,2019,held_out,125.799765,-0.06714857394782936,-0.022586643739100267,-0.044561930208728805
latitude_longitude,2019,held_out,251.59953,-0.07598703187615126,-0.040686683905276334,-0.035300347970874134
latitude_longitude,2019,held_out,503.19906,-0.08557682368616627,-0.07134427327845179,-0.014232550407714257
latitude_longitude,2019,held_out,1006.39812,-0.1128355219792222,-0.11239233977517678,-0.0004431822040452272
latitude_longitude,2019,held_out,2012.796241,-0.134732727997639,-0.13711363101317123,0.002380903015532085
latitude_longitude,2020,held_out,125.799765,-0.021265519774372698,-0.022666618060996194,0.0014010982866242729
latitude_longitude,2020,held_out,251.59953,-0.02977817004723936,-0.04345757214829179,0.013679402101051792
latitude_longitude,2020,held_out,503.19906,-0.05846457380712139,-0.08832150297017967,0.02985692916305818
latitude_longitude,2020,held_out,1006.39812,-0.09540801502952782,-0.12608803884742562,0.030680023817897334
latitude_longitude,2020,held_out,2012.796241,-0.11069292696821968,-0.13757379772508083,0.026880870756860867
latitude_longitude,2021,held_out,125.799765,-0.07016701211954778,-0.027876442426246362,-0.042290569693301805
latitude_longitude,2021,held_out,251.59953,-0.06809586654192397,-0.046862744646199626,-0.02123312189572338
latitude_longitude,2021,held_out,503.19906,-0.07067664628319652,-0.08130085762988082,0.010624211346683822
latitude_longitude,2021,held_out,1006.39812,-0.10265702027201092,-0.11841220764948068,0.01575518737746943
latitude_longitude,2021,held_out,2012.796241,-0.12381785211045827,-0.13632868269465712,0.012510830584198898
latitude_longitude,2022,development,125.799765,0.03352085567405027,-0.03470202953981185,0.06822288521386084
latitude_longitude,2022,development,251.59953,-0.006512407204472187,-0.06977809428015515,0.06326568707568346
latitude_longitude,2022,development,503.19906,-0.08609336953850767,-0.12635267108213522,0.04025930154362766
latitude_longitude,2022,development,1006.39812,-0.16734205550615536,-0.1932774164163714,0.025935360910216112
latitude_longitude,2022,development,2012.796241,-0.20914802032667823,-0.23129467961879926,0.02214665929212165
latitude_longitude,2023,held_out,125.799765,-0.13617324701650016,-0.037325562380856735,-0.09884768463564404
latitude_longitude,2023,held_out,251.59953,-0.17455839583263708,-0.06865415932972063,-0.1059042365029166
latitude_longitude,2023,held_out,503.19906,-0.21635927277249598,-0.12781508109034528,-0.08854419168215055
latitude_longitude,2023,held_out,1006.39812,-0.2486619741035653,-0.1900348518447339,-0.05862712225883221
latitude_longitude,2023,held_out,2012.796241,-0.2668317084989719,-0.21950273825703034,-0.047328970241941416
latitude_longitude,2024,held_out,125.799765,0.04022692249083056,-0.010877684548624601,0.051104607039455165
latitude_longitude,2024,held_out,251.59953,0.026664413710497454,-0.024088066355386392,0.050752480065883836
latitude_longitude,2024,held_out,503.19906,0.0009437820488490842,-0.05392742604645237,0.05487120809530146
latitude_longitude,2024,held_out,1006.39812,-0.04673102313059133,-0.09280472604693578,0.04607370291634416
latitude_longitude,2024,held_out,2012.796241,-0.0733623729599064,-0.11194011033602473,0.03857773737611856
latitude_longitude,2025,held_out,125.799765,-0.11988279775693757,-0.04376100481336265,-0.07612179294357585
latitude_longitude,2025,held_out,251.59953,-0.1482774552921686,-0.07402926935505494,-0.07424818593711331
latitude_longitude,2025,held_out,503.19906,-0.18709155820167653,-0.12725219678665592,-0.05983936141502061
latitude_longitude,2025,held_out,1006.39812,-0.22606001761216968,-0.1811093930983242,-0.0449506245138462
latitude_longitude,2025,held_out,2012.796241,-0.2452437212094805,-0.20630383658618054,-0.03893988462329982
latitude_longitude_elevation,1991,held_out,125.799765,0.07281041033455689,0.03758665845109824,0.035223751883459366
latitude_longitude_elevation,1991,held_out,251.59953,0.07721930439261855,0.025796573461921265,0.051422730930697096
latitude_longitude_elevation,1991,held_out,503.19906,0.0841929483393394,0.020847068124881896,0.06334588021445735
latitude_longitude_elevation,1991,held_out,1006.39812,0.04171172727477194,-0.014047953792331933,0.055759681067103654
latitude_longitude_elevation,1991,held_out,2012.796241,0.004766025271290307,-0.04410907165357412,0.04887509692486405
latitude_longitude_elevation,1992,held_out,125.799765,0.04696221026856904,0.006438087811519684,0.040524122457048777
latitude_longitude_elevation,1992,held_out,251.59953,0.03576211147639752,-0.00904001807824425,0.04480212955464189
latitude_longitude_elevation,1992,held_out,503.19906,0.02903486097819839,-0.02524331470945185,0.05427817568764984
latitude_longitude_elevation,1992,held_out,1006.39812,-0.02033286810918661,-0.07575309900973887,0.05542023090055274
latitude_longitude_elevation,1992,held_out,2012.796241,-0.05810118311874654,-0.11051209392491464,0.052410910806168304
latitude_longitude_elevation,1993,held_out,125.799765,-0.01688065957098912,0.0046171694993622815,-0.021497829070351204
latitude_longitude_elevation,1993,held_out,251.59953,-0.007764407691498105,0.006280403531548026,-0.014044811223045406
latitude_longitude_elevation,1993,held_out,503.19906,-0.004533389410146996,-0.005578294038206412,0.001044904628058727
latitude_longitude_elevation,1993,held_out,1006.39812,-0.03870833445594985,-0.047846628919477496,0.0091382944635273
latitude_longitude_elevation,1993,held_out,2012.796241,-0.06601950989212468,-0.07653792846887797,0.01051841857675339
latitude_longitude_elevation,1994,held_out,125.799765,0.038272464221062265,0.012660033883347147,0.02561243033771519
latitude_longitude_elevation,1994,held_out,251.59953,0.04487437642216644,0.016181864236470937,0.028692512185696063
latitude_longitude_elevation,1994,held_out,503.19906,0.03785570980621777,0.005892090903475318,0.03196361890274194
latitude_longitude_elevation,1994,held_out,1006.39812,-0.016982807758460925,-0.04845477384093042,0.03147196608246905
latitude_longitude_elevation,1994,held_out,2012.796241,-0.05631557694138704,-0.08698892220924348,0.030673345267856842
latitude_longitude_elevation,1995,held_out,125.799765,0.007188224917125359,-0.004940108493831763,0.012128333410956793
latitude_longitude_elevation,1995,held_out,251.59953,-0.012526020581162027,-0.02115666054970346,0.008630639968540813
latitude_longitude_elevation,1995,held_out,503.19906,-0.05440341238837576,-0.0599887803496037,0.005585367961228031
latitude_longitude_elevation,1995,held_out,1006.39812,-0.09620459252765097,-0.10332430564844697,0.007119713120795931
latitude_longitude_elevation,1995,held_out,2012.796241,-0.1124900239114849,-0.12052270369202724,0.008032679780542552
latitude_longitude_elevation,1996,held_out,125.799765,-0.06923980007574994,-0.042582405299650176,-0.026657394776099807
latitude_longitude_elevation,1996,held_out,251.59953,-0.06187954907911921,-0.04586846824102442,-0.01601108083809479
latitude_longitude_elevation,1996,held_out,503.19906,-0.06310095365216516,-0.06640454621851836,0.003303592566352083
latitude_longitude_elevation,1996,held_out,1006.39812,-0.12582043818301147,-0.13501421382603704,0.00919377564302524
latitude_longitude_elevation,1996,held_out,2012.796241,-0.16707741680761531,-0.17590787783984121,0.008830461032225916
latitude_longitude_elevation,1997,held_out,125.799765,-0.07432589002127184,-0.05773167889748121,-0.016594211123790847
latitude_longitude_elevation,1997,held_out,251.59953,-0.10154294144017341,-0.08379279614377184,-0.017750145296401943
latitude_longitude_elevation,1997,held_out,503.19906,-0.13718089536918238,-0.12394493163096477,-0.013235963738218606
latitude_longitude_elevation,1997,held_out,1006.39812,-0.17534008726813707,-0.1662140761053196,-0.009126011162817098
latitude_longitude_elevation,1997,held_out,2012.796241,-0.19434568621896933,-0.1870030946917781,-0.007342591527191426
latitude_longitude_elevation,1998,held_out,125.799765,-0.001152796209664575,0.013886588936780872,-0.015039385146445206
latitude_longitude_elevation,1998,held_out,251.59953,0.0018277021192336675,0.01639763569331539,-0.014569933574081526
latitude_longitude_elevation,1998,held_out,503.19906,-0.002542427510081285,-0.0010836549844525898,-0.001458772525629382
latitude_longitude_elevation,1998,held_out,1006.39812,-0.03539981627860321,-0.0441002790891085,0.008700462810505608
latitude_longitude_elevation,1998,held_out,2012.796241,-0.05594523495769368,-0.06668031949407206,0.010735084536379084
latitude_longitude_elevation,1999,held_out,125.799765,-0.10718238773657396,-0.02392879236451319,-0.08325359537206174
latitude_longitude_elevation,1999,held_out,251.59953,-0.13773752519010315,-0.049605629123175767,-0.08813189606692684
latitude_longitude_elevation,1999,held_out,503.19906,-0.16632115869907224,-0.10077774104942305,-0.06554341764964879
latitude_longitude_elevation,1999,held_out,1006.39812,-0.20490429323225157,-0.16863443216480378,-0.036269861067447604
latitude_longitude_elevation,1999,held_out,2012.796241,-0.23009175452295438,-0.2038608212185974,-0.026230933304356538
latitude_longitude_elevation,2000,held_out,125.799765,-0.11036013009466199,-0.0690161886424933,-0.04134394145216905
latitude_longitude_elevation,2000,held_out,251.59953,-0.1325115140808624,-0.09697089357981788,-0.035540620501043924
latitude_longitude_elevation,2000,held_out,503.19906,-0.16746543757341123,-0.1415491687674695,-0.0259162688059429
latitude_longitude_elevation,2000,held_out,1006.39812,-0.2190249162334337,-0.20017355285398883,-0.01885136337944417
latitude_longitude_elevation,2000,held_out,2012.796241,-0.24737756005369582,-0.2312009614925826,-0.01617659856111234
latitude_longitude_elevation,2001,held_out,125.799765,-0.06776741233845587,0.002331993806149612,-0.07009940614460523
latitude_longitude_elevation,2001,held_out,251.59953,-0.07215520422225317,-0.012009424581177555,-0.060145779641075835
latitude_longitude_elevation,2001,held_out,503.19906,-0.08340922611024486,-0.05309973029526296,-0.03030949581498234
latitude_longitude_elevation,2001,held_out,1006.39812,-0.12115689987666685,-0.11152232141946579,-0.009634578457200966
latitude_longitude_elevation,2001,held_out,2012.796241,-0.1474952006785344,-0.14359007112930386,-0.0039051295492309075
latitude_longitude_elevation,2002,held_out,125.799765,0.02528656276612355,0.01972500335972782,0.005561559406395159
latitude_longitude_elevation,2002,held_out,251.59953,0.022962254497743417,0.011486673883924409,0.01147558061381946
latitude_longitude_elevation,2002,held_out,503.19906,0.0325062604415902,0.006459901836950148,0.02604635860463998
latitude_longitude_elevation,2002,held_out,1006.39812,0.02111579050002435,-0.01443773356383099,0.035553524063855466
latitude_longitude_elevation,2002,held_out,2012.796241,0.0032040596317395123,-0.03292315144218063,0.036127211073920626
latitude_longitude_elevation,2003,held_out,125.799765,0.009598034505411726,0.032760872445079525,-0.023162837939667332
latitude_longitude_elevation,2003,held_out,251.59953,0.007227065476397791,0.022989017420198637,-0.015761951943800843
latitude_longitude_elevation,2003,held_out,503.19906,-0.004618159168925347,-0.014669610710352152,0.010051451541426726
latitude_longitude_elevation,2003,held_out,1006.39812,-0.06998528070871203,-0.09476416553446415,0.02477888482575182
latitude_longitude_elevation,2003,held_out,2012.796241,-0.1075504958396565,-0.13519833841287152,0.02764784257321545
latitude_longitude_elevation,2004,held_out,125.799765,-8.815421247722217e-05,0.03593774940097035,-0.03602590361344774
latitude_longitude_elevation,2004,held_out,251.59953,-0.010005581307714359,0.0167581409338905,-0.02676372224160523
latitude_longitude_elevation,2004,held_out,503.19906,-0.03161321026051316,-0.029167916864153612,-0.0024452933963594672
latitude_longitude_elevation,2004,held_out,1006.39812,-0.09751911145271551,-0.11137984584577536,0.013860734393059918
latitude_longitude_elevation,2004,held_out,2012.796241,-0.1406216184518373,-0.1579853912419641,0.017363772790127376
latitude_longitude_elevation,2005,held_out,125.799765,-0.05048876637583317,-0.03137332616951662,-0.01911544020631673
latitude_longitude_elevation,2005,held_out,251.59953,-0.0650721707529212,-0.05524699790459776,-0.009825172848324187
latitude_longitude_elevation,2005,held_out,503.19906,-0.08987288357039443,-0.09856306300182856,0.00869017943143411
latitude_longitude_elevation,2005,held_out,1006.39812,-0.14450619239460513,-0.15984621800217416,0.015340025607568865
latitude_longitude_elevation,2005,held_out,2012.796241,-0.1799367318932367,-0.1955144554903561,0.01557772359711978
latitude_longitude_elevation,2006,held_out,125.799765,-0.04005471148981595,-0.04056201443791665,0.0005073029480999759
latitude_longitude_elevation,2006,held_out,251.59953,-0.0530504371133807,-0.058479184965405606,0.005428747852025546
latitude_longitude_elevation,2006,held_out,503.19906,-0.08710379140770542,-0.09755181445924734,0.01044802305154161
latitude_longitude_elevation,2006,held_out,1006.39812,-0.1371482518135028,-0.14963792065270717,0.01248966883920471
latitude_longitude_elevation,2006,held_out,2012.796241,-0.16203416653693872,-0.17544455874443252,0.013410392207494152
latitude_longitude_elevation,2007,held_out,125.799765,0.04689492352021891,0.07626840536677115,-0.029373481846553015
latitude_longitude_elevation,2007,held_out,251.59953,0.04425642252690848,0.07896668497243814,-0.03471026244552981
latitude_longitude_elevation,2007,held_out,503.19906,0.010748305890286495,0.032135170244742293,-0.021386864354456126
latitude_longitude_elevation,2007,held_out,1006.39812,-0.07775516082957835,-0.06792694111625648,-0.009828219713321613
latitude_longitude_elevation,2007,held_out,2012.796241,-0.12990271330887962,-0.12334324847770968,-0.006559464831170076
latitude_longitude_elevation,2008,held_out,125.799765,0.03211732059861213,0.02659007832147731,0.005527242277134859
latitude_longitude_elevation,2008,held_out,251.59953,0.012754530042978779,0.010745480526171284,0.002009049516807027
latitude_longitude_elevation,2008,held_out,503.19906,-0.01843600235411318,-0.02586034014222587,0.007424337788112496
latitude_longitude_elevation,2008,held_out,1006.39812,-0.06321495655824767,-0.07711482457689878,0.01389986801865116
latitude_longitude_elevation,2008,held_out,2012.796241,-0.08710642835934175,-0.10285745212496324,0.01575102376562156
latitude_longitude_elevation,2009,held_out,125.799765,-0.08414173102338052,-0.060299115957424855,-0.023842615065955242
latitude_longitude_elevation,2009,held_out,251.59953,-0.08653275327270256,-0.07957532545976373,-0.0069574278129387835
latitude_longitude_elevation,2009,held_out,503.19906,-0.1051739199875167,-0.11777208001107704,0.012598160023560274
latitude_longitude_elevation,2009,held_out,1006.39812,-0.14453185826886417,-0.16355235164620316,0.019020493377339083
latitude_longitude_elevation,2009,held_out,2012.796241,-0.16515886187202014,-0.18364630147168984,0.01848743959967001
latitude_longitude_elevation,2010,held_out,125.799765,-0.008427480420972789,-0.01215896308460906,0.0037314826636355228
latitude_longitude_elevation,2010,held_out,251.59953,-0.01879529319003535,-0.033300537570373025,0.014505244380337628
latitude_longitude_elevation,2010,held_out,503.19906,-0.041185836341033906,-0.0642950847335056,0.02310924839247147
latitude_longitude_elevation,2010,held_out,1006.39812,-0.09754692520207646,-0.11921123271827579,0.021664307516199136
latitude_longitude_elevation,2010,held_out,2012.796241,-0.13640810627863373,-0.15590279373871746,0.019494687460084124
latitude_longitude_elevation,2011,held_out,125.799765,-0.01584788186485547,0.03216219599448301,-0.048010077859338286
latitude_longitude_elevation,2011,held_out,251.59953,-0.0260348482455267,0.017843612077432684,-0.04387846032296
latitude_longitude_elevation,2011,held_out,503.19906,-0.04518523210659234,-0.024942141610406584,-0.02024309049618545
latitude_longitude_elevation,2011,held_out,1006.39812,-0.1090168797877683,-0.1037519614751427,-0.005264918312625547
latitude_longitude_elevation,2011,held_out,2012.796241,-0.1475352779934929,-0.14644469886602418,-0.001090579127468112
latitude_longitude_elevation,2012,held_out,125.799765,-0.1571974408947636,-0.10088052453053335,-0.05631691636423031
latitude_longitude_elevation,2012,held_out,251.59953,-0.2205943322735009,-0.1659111198411272,-0.054683212432374916
latitude_longitude_elevation,2012,held_out,503.19906,-0.30072007700997117,-0.2550114295573985,-0.04570864745257321
latitude_longitude_elevation,2012,held_out,1006.39812,-0.35095429540952966,-0.3183514746632097,-0.032602820746319504
latitude_longitude_elevation,2012,held_out,2012.796241,-0.3687728230283079,-0.3422784894096722,-0.026494333618635724
latitude_longitude_elevation,2013,held_out,125.799765,0.008176083921415675,0.002360756373080832,0.005815327548335021
latitude_longitude_elevation,2013,held_out,251.59953,-0.010132641060299631,-0.022195245204857408,0.012062604144558542
latitude_longitude_elevation,2013,held_out,503.19906,-0.03432284107489583,-0.05698056819724464,0.02265772712234901
latitude_longitude_elevation,2013,held_out,1006.39812,-0.07822947751411015,-0.10126520623334113,0.023035728719231544
latitude_longitude_elevation,2013,held_out,2012.796241,-0.10311575953814926,-0.12415921995639355,0.021043460418244175
latitude_longitude_elevation,2014,held_out,125.799765,-0.006289860253141051,-0.018572209283424904,0.012282349030283283
latitude_longitude_elevation,2014,held_out,251.59953,-0.00015455880921028467,-0.02394466263742169,0.023790103828211572
latitude_longitude_elevation,2014,held_out,503.19906,0.01830117620932165,-0.02020396874131058,0.03850514495063174
latitude_longitude_elevation,2014,held_out,1006.39812,0.0017858475343076237,-0.038211850861840875,0.03999769839614822
latitude_longitude_elevation,2014,held_out,2012.796241,-0.015194974421261267,-0.052171899609494705,0.036976925188234006
latitude_longitude_elevation,2015,development,125.799765,-0.12307942713081617,-0.1267357997817854,0.0036563726509686125
latitude_longitude_elevation,2015,development,251.59953,-0.16661662497585855,-0.18758067655020894,0.02096405157435019
latitude_longitude_elevation,2015,development,503.19906,-0.22276200194116377,-0.2485513592127071,0.02578935727154386
latitude_longitude_elevation,2015,development,1006.39812,-0.27098200915203546,-0.29103659353419836,0.020054584382162288
latitude_longitude_elevation,2015,development,2012.796241,-0.2946707833290038,-0.3116813045288472,0.017010521199843438
latitude_longitude_elevation,2016,held_out,125.799765,0.07912357863129701,0.047545153005112716,0.031578425626183064
latitude_longitude_elevation,2016,held_out,251.59953,0.08252566992165716,0.03732508538498009,0.04520058453667711
latitude_longitude_elevation,2016,held_out,503.19906,0.07206136471425556,0.019202437243211284,0.052858927471044086
latitude_longitude_elevation,2016,held_out,1006.39812,0.03373301473450221,-0.015933031799418153,0.0496660465339194
latitude_longitude_elevation,2016,held_out,2012.796241,0.009219372640083887,-0.0370595488829419,0.04627892152302678
latitude_longitude_elevation,2017,held_out,125.799765,-0.031226640591833475,-0.019738793934193023,-0.011487846657640008
latitude_longitude_elevation,2017,held_out,251.59953,-0.03188029811436199,-0.029894222158920958,-0.001986075955441837
latitude_longitude_elevation,2017,held_out,503.19906,-0.04596668137392387,-0.05224281424196173,0.00627613286803765
latitude_longitude_elevation,2017,held_out,1006.39812,-0.09289706397486924,-0.10043318160330228,0.007536117628433221
latitude_longitude_elevation,2017,held_out,2012.796241,-0.12391302360063723,-0.1305355197903935,0.006622496189756643
latitude_longitude_elevation,2018,held_out,125.799765,-0.09383054467694925,-0.05078431496265009,-0.04304622971430031
latitude_longitude_elevation,2018,held_out,251.59953,-0.11276327190304945,-0.07347630526971374,-0.03928696663333572
latitude_longitude_elevation,2018,held_out,503.19906,-0.13352527855588656,-0.1148722330747285,-0.01865304548115799
latitude_longitude_elevation,2018,held_out,1006.39812,-0.19448298934705746,-0.18688891152326947,-0.007594077823787434
latitude_longitude_elevation,2018,held_out,2012.796241,-0.23857265439347672,-0.2323695865581014,-0.006203067835375352
latitude_longitude_elevation,2019,held_out,125.799765,-0.06714857394782936,-0.04820146777136446,-0.018947106176464515
latitude_longitude_elevation,2019,held_out,251.59953,-0.07598703187615126,-0.06670434461447759,-0.009282687261672485
latitude_longitude_elevation,2019,held_out,503.19906,-0.08557682368616627,-0.08196433026508927,-0.003612493421076781
latitude_longitude_elevation,2019,held_out,1006.39812,-0.1128355219792222,-0.1128785962071801,4.307422795859009e-05
latitude_longitude_elevation,2019,held_out,2012.796241,-0.134732727997639,-0.1366333474277173,0.001900619430078006
latitude_longitude_elevation,2020,held_out,125.799765,-0.021265519774372698,-0.007037050382286295,-0.014228469392085955
latitude_longitude_elevation,2020,held_out,251.59953,-0.02977817004723936,-0.02707100575867588,-0.00270716428856393
latitude_longitude_elevation,2020,held_out,503.19906,-0.05846457380712139,-0.0703438151206963,0.011879241313574764
latitude_longitude_elevation,2020,held_out,1006.39812,-0.09540801502952782,-0.11311697402587995,0.01770895899635155
latitude_longitude_elevation,2020,held_out,2012.796241,-0.11069292696821968,-0.12879320447145884,0.01810027750323902
latitude_longitude_elevation,2021,held_out,125.799765,-0.07016701211954778,-0.0266158086138342,-0.04355120350571357
latitude_longitude_elevation,2021,held_out,251.59953,-0.06809586654192397,-0.03677043476841204,-0.03132543177351176
latitude_longitude_elevation,2021,held_out,503.19906,-0.07067664628319652,-0.06144866345807335,-0.00922798282512392
latitude_longitude_elevation,2021,held_out,1006.39812,-0.10265702027201092,-0.10337097248294021,0.0007139522109293797
latitude_longitude_elevation,2021,held_out,2012.796241,-0.12381785211045827,-0.12630836753503302,0.0024905154245749273
latitude_longitude_elevation,2022,development,125.799765,0.03352085567405027,0.03289474493848307,0.0006261107355663061
latitude_longitude_elevation,2022,development,251.59953,-0.006512407204472187,-0.0017026529221733481,-0.004809754282298633
latitude_longitude_elevation,2022,development,503.19906,-0.08609336953850767,-0.07780131852849713,-0.008292051010011384
latitude_longitude_elevation,2022,development,1006.39812,-0.16734205550615536,-0.16115211406238888,-0.006189941443765852
latitude_longitude_elevation,2022,development,2012.796241,-0.20914802032667823,-0.20498492849934055,-0.004163091827337308
latitude_longitude_elevation,2023,held_out,125.799765,-0.13617324701650016,-0.07842840157954357,-0.05774484543695683
latitude_longitude_elevation,2023,held_out,251.59953,-0.17455839583263708,-0.11875890802571865,-0.0557994878069187
latitude_longitude_elevation,2023,held_out,503.19906,-0.21635927277249598,-0.1722684374609834,-0.04409083531151309
latitude_longitude_elevation,2023,held_out,1006.39812,-0.2486619741035653,-0.22111529305841818,-0.027546681045146782
latitude_longitude_elevation,2023,held_out,2012.796241,-0.2668317084989719,-0.2462232663817344,-0.020608442117237755
latitude_longitude_elevation,2024,held_out,125.799765,0.04022692249083056,0.0363027375831991,0.0039241849076321195
latitude_longitude_elevation,2024,held_out,251.59953,0.026664413710497454,0.017390848692490826,0.009273565018006795
latitude_longitude_elevation,2024,held_out,503.19906,0.0009437820488490842,-0.016706754889769276,0.017650536938618632
latitude_longitude_elevation,2024,held_out,1006.39812,-0.04673102313059133,-0.06481048451210716,0.018079461381515834
latitude_longitude_elevation,2024,held_out,2012.796241,-0.0733623729599064,-0.09066334777152685,0.01730097481162097
latitude_longitude_elevation,2025,held_out,125.799765,-0.11988279775693757,-0.07847719884759498,-0.04140559890934393
latitude_longitude_elevation,2025,held_out,251.59953,-0.1482774552921686,-0.10867984402336155,-0.03959761126880724
latitude_longitude_elevation,2025,held_out,503.19906,-0.18709155820167653,-0.15583740383391861,-0.0312541543677579
latitude_longitude_elevation,2025,held_out,1006.39812,-0.22606001761216968,-0.20429202004335165,-0.02176799756881842
latitude_longitude_elevation,2025,held_out,2012.796241,-0.2452437212094805,-0.22755592072390365,-0.017687800485576843
